,actual_label,predicted_label,prob_class_A,prob_class_B,prob_class_C
183,B,B,4.95069e-06,0.99999213,2.9043963e-06
184,A,A,0.9449916,0.0017604621,0.053248044
185,B,B,9.915127e-07,0.9999987,3.9538168e-07
186,C,C,3.2009848e-05,5.1671297e-05,0.9999163
187,C,C,5.6921574e-05,0.00022715081,0.99971586
188,B,B,2.995818e-07,0.9999995,8.446258e-08
189,C,C,0.00016409729,4.894256e-05,0.99978703
190,A,A,0.9980855,0.001050139,0.0008644058
191,A,A,0.9998097,6.791618e-05,0.00012242064
192,C,C,2.3052319e-06,6.0138063e-06,0.99999166
193,A,A,0.99973136,6.4550084e-05,0.00020405995
194,C,C,0.011584399,0.00023457939,0.988181
195,A,B,0.44093502,0.54761314,0.011451817
196,A,A,0.999841,8.304377e-05,7.58957e-05
197,B,B,5.427686e-06,0.99999046,4.0571745e-06
198,B,B,1.5070273e-05,0.9999739,1.1048257e-05
199,C,C,2.0770078e-05,2.5529243e-05,0.99995375
200,B,B,1.999864e-05,0.99997604,3.917581e-06
201,B,B,2.9036921e-06,0.99999475,2.434871e-06
202,B,B,2.1131296e-05,0.9999331,4.5752204e-05
203,C,C,1.7981514e-05,1.7968143e-05,0.999964
204,C,C,0.00012753007,0.00014129371,0.9997311
205,A,A,0.9998467,0.0001257725,2.7518472e-05
206,A,A,0.9983712,0.0014296791,0.00019916025
207,C,C,3.92105e-05,9.193547e-05,0.99986887
208,B,B,4.7219183e-07,0.9999993,2.1441424e-07
209,A,A,0.99978715,5.1277868e-05,0.0001615634
210,C,C,0.00019779398,0.00015845474,0.9996438
211,B,B,2.51944e-05,0.99995553,1.9347564e-05
212,C,C,7.438071e-05,0.0001855264,0.99974006
213,B,B,2.036841e-05,0.9993543,0.00062538165
214,A,A,0.9998399,0.00010917021,5.0903833e-05
215,A,A,0.99976057,0.00019668746,4.2760752e-05
216,B,B,5.023954e-06,0.99999404,9.319581e-07
217,B,B,6.043425e-06,0.9999932,6.804613e-07
218,A,A,0.9999782,1.3122187e-05,8.739627e-06
219,A,A,0.99721754,0.0013993311,0.0013831775
220,C,C,0.00013518089,0.00037989946,0.9994849
221,A,C,0.24800847,0.0011668312,0.75082463
222,C,C,5.0276692e-05,0.00023175211,0.999718
223,A,A,0.9999577,1.0079949e-05,3.214041e-05
224,B,B,0.0015415768,0.9984257,3.2722957e-05
225,C,C,0.00046422385,0.0003121753,0.9992236
226,B,B,7.3381455e-07,0.99999905,2.922634e-07
227,C,C,0.00020675635,0.00020303809,0.9995902
228,C,C,1.9846137e-05,1.4338847e-05,0.9999658
229,A,A,0.9999169,4.0896168e-05,4.21639e-05
230,B,B,7.910129e-05,0.9986638,0.0012571255
231,C,C,2.7866578e-05,3.6636073e-05,0.9999355
232,B,B,0.00015888068,0.9986803,0.0011607503
233,A,A,0.99844885,4.651976e-05,0.0015046308
234,A,A,0.9991055,0.00024105562,0.0006533686
235,A,A,0.9999037,1.5891328e-05,8.0484e-05
236,B,B,3.0068539e-05,0.9999037,6.6318964e-05
237,B,B,1.2510646e-05,0.9999851,2.3755065e-06
238,A,A,0.99912316,0.0002789565,0.0005979014
239,B,B,2.7949093e-06,0.9999964,8.021445e-07
240,B,B,2.7658332e-06,0.9999957,1.574386e-06
241,B,B,1.6412923e-05,0.9997056,0.0002779013
242,C,C,5.195426e-05,4.174367e-05,0.9999063
243,C,C,9.318525e-06,1.306545e-05,0.9999776
244,B,B,3.7380973e-06,0.99999344,2.8919626e-06
245,C,C,1.1478254e-05,4.096171e-05,0.99994755
246,B,B,0.00020206685,0.9997714,2.6610309e-05
247,B,B,0.00031497225,0.99956566,0.000119361335
248,A,A,0.99622065,0.00034665925,0.003432722
249,B,B,0.00037594268,0.9986117,0.0010123157
250,C,C,0.013387522,0.00010807973,0.9865044
251,B,B,0.0005280335,0.9994343,3.76033e-05
252,C,C,7.2698276e-05,9.701736e-05,0.99983025
253,C,C,2.756874e-05,8.217909e-05,0.9998902
254,C,C,0.00014810766,0.00022896743,0.99962294
255,A,A,0.9999794,9.956196e-06,1.0665519e-05
256,B,B,8.519745e-07,0.9999988,4.0903925e-07
257,A,A,0.9997266,0.00017525745,9.8037504e-05
258,C,C,2.5256326e-05,5.9085723e-05,0.9999156
259,B,B,3.1912098e-06,0.9999951,1.6157711e-06
260,C,C,6.943722e-05,3.2521613e-05,0.9998981
261,A,A,0.9965951,0.0029734578,0.00043144767
262,B,B,6.1237074e-07,0.9999993,1.168808e-07
263,A,A,0.9993749,0.00010141799,0.0005237308
264,A,A,0.99999785,7.1411154e-07,1.4630261e-06
265,C,C,6.433698e-05,4.0757164e-05,0.99989486
266,A,A,0.99998486,4.6077976e-06,1.0492825e-05
267,B,B,0.00034502216,0.9995147,0.00014028282
268,B,B,2.165489e-05,0.9999628,1.5446385e-05
269,C,C,3.3252156e-05,8.212872e-05,0.9998846
270,A,A,0.99953055,0.0004217978,4.7635178e-05
271,C,C,3.256438e-05,0.0001818887,0.9997856
272,B,B,0.00058826443,0.99939024,2.1490296e-05
273,A,A,0.9997522,7.423026e-05,0.00017357693
274,B,B,5.809289e-07,0.9999993,1.07982906e-07
275,A,A,0.9734412,0.00027489197,0.026283901
276,B,B,4.1825904e-05,0.999821,0.00013712826
277,C,C,3.353822e-05,6.0788858e-05,0.9999057
278,C,C,3.0183079e-05,0.000100637604,0.9998691
279,C,C,3.138121e-05,4.5399516e-05,0.9999232
280,C,C,8.417782e-05,0.000262219,0.9996536
281,B,B,0.0064100414,0.9912844,0.002305583
282,C,C,9.882727e-06,1.6826756e-05,0.9999733
283,A,A,0.99980384,0.00016845185,2.7792208e-05
284,A,A,0.99404377,0.004753574,0.0012026576
285,B,B,7.632985e-05,0.99990594,1.7783554e-05
286,A,A,0.998058,2.2564791e-05,0.00191933
287,B,B,0.0030016736,0.8131818,0.18381652
288,A,A,0.9984561,0.00045077197,0.0010931682
289,C,C,3.5922418e-05,2.4133553e-05,0.9999399
290,B,B,7.526208e-06,0.9999827,9.798844e-06
291,B,B,2.0302063e-07,0.99999964,1.4467668e-07
292,A,A,0.9999908,6.3674634e-06,2.8782638e-06
293,A,A,0.9996816,0.00016764841,0.00015073665
294,C,C,9.685424e-06,1.2278848e-05,0.99997807
295,B,B,8.534056e-05,0.99990606,8.640818e-06
296,A,A,0.9971138,0.00035316244,0.0025329771
297,C,C,0.00010326719,8.4215775e-05,0.99981254
298,A,A,0.99998295,6.3590514e-06,1.0693229e-05
299,A,A,0.99774593,4.4685232e-05,0.0022093703
300,C,C,0.110219516,0.0002770209,0.8895034
301,B,B,3.2792175e-07,0.99999964,5.5407767e-08
302,B,B,7.45857e-05,0.99982965,9.56855e-05
303,A,A,0.99960893,0.00016270034,0.00022843576
304,C,C,2.1856285e-06,6.970977e-06,0.9999908
305,B,B,2.289756e-05,0.9998841,9.296996e-05
306,C,C,0.00014902453,0.0001467561,0.9997042
307,A,A,0.995764,9.701263e-05,0.004139006
308,A,A,0.99908984,0.00066538143,0.00024472811
309,B,B,3.591912e-05,0.99985385,0.00011029461
310,B,B,1.158689e-05,0.9999852,3.2705768e-06
311,C,C,3.8150407e-05,0.0001632837,0.9997986
312,A,A,0.99997425,7.2623675e-06,1.842298e-05
313,B,B,5.5220744e-06,0.99998784,6.6431303e-06
314,A,A,0.99966824,7.947643e-05,0.00025225471
315,B,B,4.9483104e-05,0.99984753,0.00010299865
316,C,C,0.0048720697,8.5219246e-05,0.9950427
317,B,B,2.4338335e-05,0.9999647,1.091259e-05
318,A,A,0.9989636,0.0003160649,0.00072040805
319,B,B,1.1358326e-06,0.9999982,6.396564e-07
320,A,A,0.76850194,0.0012987679,0.23019928
321,B,B,2.9614919e-06,0.9999962,8.795426e-07
322,B,B,3.7755615e-06,0.99999034,5.856673e-06
323,B,B,7.933065e-06,0.999987,5.042067e-06
324,B,B,2.7714634e-05,0.9999317,4.0539675e-05
325,C,C,0.005663784,0.00015647622,0.9941797
326,C,C,0.00041357538,0.002427576,0.9971589
327,B,B,3.3791184e-05,0.9995332,0.00043301727
328,C,C,0.00015052423,8.571566e-05,0.9997638
329,B,B,3.1344937e-06,0.99999654,3.1796142e-07
330,C,C,0.00010878499,3.844481e-05,0.9998528
331,C,C,0.00026119043,0.000160775,0.99957806
332,C,C,5.019761e-05,8.936709e-05,0.9998604
333,B,B,3.7890507e-06,0.9999938,2.3682571e-06
334,A,A,0.99921834,8.894167e-05,0.00069263874
335,C,C,0.00012848034,0.00011824735,0.9997533
336,C,C,0.0002668162,0.00028038898,0.99945277
337,C,C,1.50883e-05,3.8174945e-05,0.9999467
338,B,B,5.020889e-05,0.9998926,5.7169673e-05
339,B,B,1.4858339e-05,0.9999807,4.4257836e-06
340,B,B,1.4380629e-05,0.9999726,1.2981983e-05
341,B,B,3.5046254e-05,0.9996288,0.0003362171
342,A,A,0.99016553,0.00022919927,0.009605309
343,C,C,6.5434283e-06,2.6328453e-05,0.9999671
344,A,A,0.9994018,0.0001930248,0.00040516592
345,A,A,0.99999213,4.488347e-06,3.3042643e-06
346,B,B,1.5032009e-07,0.9999999,4.434597e-08
347,C,C,0.00012198094,0.00011785873,0.9997602
348,C,C,0.00010502619,3.718376e-05,0.9998578
349,A,A,0.99997103,1.2407705e-05,1.6610247e-05
350,A,A,0.98923326,9.925339e-05,0.0106674135
351,C,C,8.393932e-05,6.71302e-05,0.99984896
352,A,A,0.99936134,0.00030945794,0.00032921086
353,A,A,0.999699,0.00017258213,0.00012846956
354,A,A,0.9998142,4.2603195e-05,0.0001433221
355,C,C,0.00016737518,0.00041734875,0.9994153
356,C,C,8.7597204e-05,0.00010260047,0.9998098
357,C,C,2.879869e-05,3.1743795e-05,0.99993944
358,C,C,7.5249886e-06,0.000116431605,0.999876
359,B,B,0.0001458573,0.99976844,8.568247e-05
360,A,A,0.99968493,8.137866e-05,0.0002337492
361,B,B,2.7671073e-05,0.9999541,1.8220242e-05
362,B,B,4.197822e-05,0.9998779,8.011818e-05
363,B,B,1.0877272e-06,0.99999654,2.425075e-06
364,B,B,3.2827527e-05,0.99996424,2.997966e-06
365,C,C,0.00015085432,0.0002063864,0.9996427
366,C,C,3.1227886e-05,2.7145308e-05,0.9999416
367,C,C,0.0054736994,0.0001922802,0.994334
368,A,A,0.99377185,4.39297e-05,0.006184166
369,A,A,0.999979,8.73332e-06,1.2302033e-05
370,A,A,0.9950328,0.00047867675,0.0044886377
371,A,A,0.99764144,0.0012245182,0.0011340618
372,C,C,9.535272e-05,3.4055167e-05,0.99987054
373,C,C,5.0577296e-06,9.5739515e-06,0.99998534
374,C,C,2.3395374e-05,0.00019854594,0.9997781
375,C,C,4.632347e-05,8.304291e-05,0.99987066
376,C,C,0.00014555045,4.3407264e-05,0.9998111
377,A,A,0.99988794,1.9557623e-05,9.251967e-05
378,A,A,0.9999732,1.6122454e-05,1.0727301e-05
379,C,C,0.0017586554,0.00010574543,0.99813557
380,C,C,3.422637e-05,9.407106e-05,0.99987173
381,C,C,0.0003532155,0.00015620122,0.9994906
382,B,B,2.1820184e-05,0.9999279,5.0338873e-05
383,C,C,4.5002907e-05,6.289806e-05,0.9998921
384,C,C,5.1485298e-05,5.7321853e-05,0.99989116
385,B,B,7.28165e-05,0.9999199,7.2576313e-06
386,A,A,0.999874,9.022638e-05,3.5741305e-05
387,B,B,2.5052863e-05,0.9999714,3.534602e-06
388,A,A,0.9996222,0.00021866449,0.00015907588
389,A,A,0.9835437,0.00010000845,0.016356306
390,A,A,0.99998367,7.1767445e-06,9.223607e-06
391,A,A,0.9999989,8.3015385e-07,2.5350977e-07
392,C,C,4.402227e-05,4.5492074e-05,0.9999105
393,B,B,1.6994867e-05,0.99986756,0.000115400886
394,C,C,0.00010157175,7.2039446e-05,0.9998264
395,C,C,8.5623586e-05,0.00013153582,0.99978286
396,C,C,8.12548e-05,7.364762e-05,0.999845
397,A,A,0.99413437,0.00014289754,0.005722722
398,B,B,0.00019264335,0.99980575,1.6266749e-06
399,C,C,1.692928e-05,2.4495874e-05,0.9999585
400,B,B,3.1827612e-06,0.99999535,1.4478615e-06
401,A,A,0.99502087,0.00010106544,0.004878056
402,A,A,0.9914493,0.00043304823,0.008117626
403,A,A,0.99989426,3.8927727e-05,6.669662e-05
404,A,A,0.99949884,1.3158218e-05,0.00048800258
405,B,B,2.4869605e-06,0.9999963,1.1963605e-06
406,C,C,1.6942331e-05,2.7310478e-05,0.9999558
407,A,A,0.9997564,0.0001788282,6.47965e-05
408,A,A,0.99634475,0.00014120105,0.0035140868
409,C,C,1.2799589e-05,2.7761353e-05,0.99995947
410,C,C,6.6394905e-06,1.7636246e-05,0.9999757
411,B,B,2.1831358e-05,0.99996305,1.5111298e-05
412,A,A,0.9988933,0.0002691418,0.00083762105
413,A,A,0.99668723,0.0030612212,0.00025153582
414,B,B,1.5726982e-05,0.9999813,3.0300318e-06
415,A,A,0.9963207,0.0034841648,0.00019512964
416,A,A,0.99970835,0.00023926402,5.2304567e-05
417,A,A,0.9998616,2.468151e-05,0.000113739334
418,C,C,2.7787093e-05,5.876954e-05,0.99991345
419,C,C,3.7924096e-05,5.4405933e-05,0.9999076
420,B,B,2.6221298e-06,0.9999969,4.430266e-07
421,C,C,1.0208952e-05,0.0012449421,0.99874485
422,A,A,0.99896705,0.0006782543,0.00035474612
423,A,A,0.9995826,7.029253e-05,0.00034709595
424,A,A,0.99977607,9.512438e-05,0.00012884586
425,C,C,8.5331785e-06,1.993343e-05,0.9999715
426,A,C,0.2977061,0.00048811882,0.7018057
427,B,B,7.4565883e-06,0.99998677,5.7340317e-06
428,A,A,0.99958175,0.00022593045,0.00019229056
429,A,A,0.9998018,0.0001448483,5.337241e-05
430,C,C,5.2947937e-05,4.4821973e-05,0.99990225
431,C,C,2.0889112e-05,1.6469789e-05,0.9999627
432,A,A,0.99765235,0.00041221306,0.0019354847
433,B,B,6.0146857e-07,0.99999917,2.5002e-07
434,B,B,1.3335857e-06,0.99999833,3.574786e-07
435,C,C,1.6850603e-05,1.6475777e-05,0.9999666
436,C,C,3.395847e-05,0.00012941066,0.99983656
437,A,A,0.9999722,1.5648118e-05,1.2105427e-05
438,B,B,2.673914e-07,0.99999964,7.9860264e-08
439,B,B,1.0753468e-05,0.9997583,0.00023095479
440,A,A,0.9998004,0.00018299917,1.6710777e-05
441,B,B,1.995362e-05,0.999974,6.038072e-06
442,A,A,0.999969,1.6948728e-05,1.4064129e-05
443,C,C,0.0001259679,0.000121810706,0.9997522
444,A,C,0.3243792,0.0006507347,0.6749701
445,C,C,2.7123137e-05,1.7868293e-05,0.99995506
446,A,A,0.999553,0.00010059658,0.0003463353
447,A,A,0.9998037,5.5131633e-05,0.00014108799
448,C,C,6.646326e-05,2.5248388e-05,0.9999083
449,A,A,0.9993424,0.00020956993,0.00044805548
450,B,B,5.7437237e-06,0.9999933,9.701153e-07
451,A,A,0.9987375,0.001034135,0.00022830802
452,B,B,0.00036890013,0.9995579,7.3217765e-05
453,A,A,0.99981683,9.5911855e-05,8.725714e-05
454,B,B,1.0478267e-05,0.9999831,6.438086e-06
455,B,B,0.00019949043,0.996366,0.0034343922
456,C,C,6.0740218e-05,6.533013e-05,0.9998739
457,A,A,0.99999344,2.910056e-06,3.718985e-06
458,A,A,0.9999784,1.2351717e-05,9.13719e-06
459,B,B,0.0001053606,0.99982005,7.45783e-05
460,A,A,0.9978908,0.00081093016,0.001298315
461,B,B,1.6298301e-05,0.99995685,2.676435e-05
462,C,C,1.0726335e-05,2.9798246e-05,0.99995947
463,A,A,0.99989927,3.7904723e-05,6.277411e-05
464,B,B,0.0020549134,0.9979207,2.4373116e-05
465,B,B,1.2190588e-06,0.99999833,4.1768854e-07
466,C,C,4.4934204e-06,4.688317e-06,0.9999908
467,A,A,0.9739405,7.043742e-05,0.025989015
468,C,C,3.6386726e-05,7.484472e-05,0.9998888
469,B,B,0.0049864873,0.9915141,0.0034994113
470,C,C,3.707282e-05,0.00020827196,0.9997546
471,B,B,7.787173e-05,0.9998739,4.8232927e-05
472,A,A,0.9994301,0.0002213143,0.00034848007
473,B,B,4.462792e-06,0.9999938,1.8185959e-06
474,B,B,1.9484669e-05,0.9999578,2.2727805e-05
475,B,B,0.00016347134,0.999595,0.00024149756
476,A,A,0.9998727,3.2330452e-05,9.5035095e-05
477,A,A,0.9999236,1.0856732e-05,6.557871e-05
478,C,C,5.347447e-05,4.9213213e-05,0.99989736
479,C,C,4.364773e-05,4.142775e-05,0.9999149
480,C,C,5.0254333e-05,3.8519614e-05,0.9999112
481,A,A,0.9986577,0.0009499174,0.0003923585
482,C,C,0.00023058793,0.00015980359,0.99960965
483,C,C,5.165105e-06,9.327019e-06,0.99998546
484,C,C,0.00014660011,6.162264e-05,0.9997918
485,A,A,0.9998789,7.084275e-05,5.0244944e-05
486,A,A,0.99958616,5.7230744e-05,0.00035661823
487,C,C,2.0565809e-05,1.8482426e-05,0.9999609
488,A,A,0.99995995,2.997137e-05,1.0077848e-05
489,B,B,2.9153605e-07,0.9999993,4.4973834e-07
490,A,A,0.99956125,9.252561e-05,0.00034620045
491,B,B,1.3112958e-05,0.99998224,4.6321456e-06
492,C,C,0.00015020987,0.00015189848,0.9996979
493,A,A,0.99992895,1.7923463e-05,5.3167187e-05
494,C,C,0.00016848842,6.043964e-05,0.99977106
495,A,A,0.679117,0.022306507,0.2985764
496,B,B,1.0818339e-05,0.999964,2.5099884e-05
497,B,B,7.179971e-07,0.9999988,4.2863346e-07
498,B,B,6.137026e-07,0.9999975,1.869353e-06
499,B,B,1.3477141e-05,0.99997914,7.3997817e-06
500,B,B,3.1608192e-06,0.9999964,3.7469866e-07
