,actual_label,predicted_label,prob_class_A,prob_class_B,prob_class_C
51,B,B,0.0029273697,0.9967153,0.00035742146
52,C,C,3.296498e-05,0.00010836927,0.9998586
53,C,C,0.13128963,0.0003467994,0.8683636
54,B,B,1.6308535e-07,0.9999999,3.6296996e-08
55,A,A,0.99363834,0.00034168662,0.0060199024
56,A,A,0.99724954,0.0016024628,0.0011478801
57,B,B,4.4085813e-05,0.9999243,3.161006e-05
58,C,C,0.0033898517,0.00040024958,0.99620986
59,A,A,0.9999814,1.3007465e-05,5.598177e-06
60,C,C,0.00045292938,0.0013260631,0.998221
61,C,C,2.440423e-05,4.603008e-05,0.99992955
62,B,B,0.033801716,0.9608025,0.005395795
63,C,C,0.0011097356,0.0004346811,0.9984555
64,A,C,0.45667127,0.0031162014,0.5402125
65,A,A,0.9057738,0.000522774,0.0937033
66,A,A,0.9987978,0.0002433973,0.0009588553
67,C,C,2.14189e-05,7.097252e-05,0.9999076
68,C,C,8.583559e-06,7.703416e-06,0.99998367
69,C,C,0.0011214274,4.4357115e-05,0.9988342
70,B,B,0.033256132,0.9665613,0.00018251251
71,C,C,0.000100912395,0.00012803604,0.99977106
72,C,C,0.00035756044,8.989484e-05,0.99955255
73,A,A,0.9817924,0.0037683013,0.014439349
74,C,C,0.0002916468,0.14491074,0.85479766
75,A,A,0.99939024,9.351389e-05,0.0005161824
76,C,C,0.005532702,0.36920422,0.62526304
77,B,B,0.0009027232,0.68172944,0.3173678
78,B,B,0.0014522108,0.99845266,9.5146796e-05
79,B,B,1.1626276e-05,0.9999856,2.724598e-06
80,B,B,4.3865072e-07,0.99999833,1.2336852e-06
81,A,A,0.99936885,0.00014691197,0.00048429548
82,B,B,9.825082e-06,0.99997795,1.2228899e-05
83,C,A,0.8771725,0.0141076865,0.10871976
84,A,A,0.990999,0.0025018554,0.0064991605
85,C,C,0.00012150654,8.873406e-05,0.9997898
86,C,C,4.1991214e-05,0.00013111041,0.99982697
87,A,A,0.99853134,0.0011588131,0.00030981665
88,C,C,0.49585792,0.00025645836,0.5038857
89,B,C,0.005042348,0.0002828084,0.9946748
90,C,C,6.0617385e-05,3.7472008e-05,0.9999019
91,C,C,0.0007025699,0.0006237138,0.9986738
92,A,A,0.9891845,0.0004800477,0.010335463
93,A,A,0.8213932,0.0036113134,0.17499548
94,A,A,0.99649847,0.00028566673,0.0032157837
95,A,A,0.99904484,0.0002939317,0.0006612202
96,C,C,0.00015820416,5.5547916e-05,0.9997863
97,C,C,4.2345917e-05,4.086154e-05,0.9999168
98,B,B,1.2423065e-05,0.99997795,9.662847e-06
99,A,A,0.8591925,0.00020707396,0.14060046
100,A,A,0.9998715,7.073347e-05,5.7784182e-05
101,B,B,7.8567435e-05,0.9997521,0.00016940795
102,A,C,9.768604e-05,0.0001031484,0.9997992
103,B,B,0.00015938023,0.99972457,0.00011610783
104,A,A,0.75414914,0.09707812,0.14877272
105,B,B,0.13334432,0.8656701,0.0009856499
106,C,B,8.9642526e-05,0.97277755,0.027132876
107,B,B,0.00012723633,0.9998369,3.573599e-05
108,A,A,0.9675157,0.022241265,0.010243111
109,A,A,0.99393916,0.005664045,0.00039679627
110,C,C,0.003924898,0.0006960369,0.9953791
111,A,B,0.0043502767,0.99422646,0.001423173
112,A,A,0.6098686,0.0013192906,0.3888121
113,B,B,0.00012468133,0.9997516,0.00012368227
114,A,C,0.00013847418,0.00012655115,0.99973494
115,A,C,0.0003926534,0.0009131764,0.99869424
116,C,C,2.9252004e-05,5.331478e-05,0.9999174
117,A,A,0.9819904,0.0030120213,0.014997546
118,B,B,0.0050090076,0.9767553,0.018235613
119,C,C,0.018976448,0.000427504,0.98059607
120,C,C,2.186191e-05,6.226626e-05,0.99991584
121,C,C,7.384072e-05,6.808211e-05,0.999858
122,C,C,0.26430294,0.005068177,0.73062885
123,B,B,0.00012456399,0.9989755,0.0008999117
124,C,C,2.7702337e-05,3.7101516e-05,0.99993515
125,B,C,0.00013826172,0.000612041,0.99924964
126,A,A,0.99722964,0.00018858278,0.002581764
127,C,B,1.0070594e-05,0.99986935,0.000120587465
128,B,C,0.001703211,0.0012018854,0.99709487
129,A,A,0.9978243,0.0012405002,0.00093524123
130,A,A,0.9376674,0.000182308,0.062150307
131,C,C,5.498514e-05,4.582235e-05,0.99989915
132,A,A,0.99973994,4.48982e-05,0.00021511546
133,C,C,3.733112e-05,0.00017128678,0.99979144
134,A,A,0.9864972,0.012407519,0.0010952872
135,C,A,0.99685717,1.9121337e-05,0.0031237046
136,B,B,0.00011093946,0.9998498,3.9154787e-05
137,A,A,0.9999901,6.854166e-06,3.1386044e-06
138,A,C,0.12570885,0.00092627027,0.8733649
139,B,B,0.00082512706,0.97742075,0.021754064
140,A,A,0.99973196,0.0001153376,0.00015261603
141,C,C,0.007489817,0.0005856305,0.9919246
142,C,C,0.0075910483,0.0005198551,0.99188906
143,C,C,2.4900632e-05,6.184691e-05,0.9999132
144,A,A,0.9982948,0.0015811487,0.00012408987
145,A,A,0.9997795,5.5502052e-05,0.00016492838
146,C,C,0.006725608,0.0004014623,0.99287295
147,A,A,0.99998975,4.4082917e-06,5.795264e-06
148,C,C,7.721303e-06,8.589979e-06,0.99998367
149,B,B,0.00019081526,0.9997124,9.679994e-05
150,B,B,2.9664304e-06,0.9999963,7.0586617e-07
151,A,A,0.99967504,7.6378776e-05,0.00024856447
152,C,C,0.00010930335,6.984414e-05,0.9998209
153,C,A,0.9998307,5.8556125e-05,0.00011069776
154,A,C,0.002224017,0.2740105,0.72376543
155,C,C,8.370766e-05,0.0012957219,0.9986206
156,A,A,0.96250576,0.0006735659,0.036820784
157,B,C,0.00030282518,0.00024527556,0.99945194
158,A,C,0.2327443,0.021116588,0.7461391
159,A,A,0.91657037,0.00044294723,0.0829866
160,B,C,0.0011200891,0.101394095,0.89748585
161,C,C,0.00090914493,0.024542227,0.9745487
162,C,B,2.3443044e-05,0.99953055,0.00044601335
163,B,B,1.1027081e-05,0.9999838,5.0957765e-06
164,B,C,0.001202448,0.0045312108,0.99426633
165,A,A,0.99889344,0.00046639048,0.00064012903
166,A,A,0.99929166,9.316536e-05,0.00061512896
167,B,B,6.638515e-05,0.99991786,1.5743062e-05
168,B,B,2.570381e-06,0.9999958,1.5971824e-06
169,C,C,0.002580532,0.00031344182,0.997106
170,B,B,3.2450193e-05,0.9999635,4.0736004e-06
171,C,C,0.00036586387,7.304789e-05,0.99956113
172,A,C,0.0015436647,0.0037336904,0.9947226
173,B,B,6.774015e-06,0.999992,1.2020944e-06
174,C,C,0.00054224354,0.0014636171,0.9979942
175,C,C,0.00013592621,9.277065e-05,0.9997713
176,C,A,0.99498874,0.0023648045,0.002646423
177,B,A,0.9999298,2.1723032e-05,4.849443e-05
178,B,B,1.5690662e-06,0.99999654,1.8937762e-06
179,C,C,8.442309e-06,0.0010075782,0.9989839
180,A,C,9.043065e-05,1.6204944e-05,0.9998933
181,C,B,0.009605729,0.5428899,0.44750437
182,B,B,0.00025657454,0.9996872,5.624243e-05
183,C,C,1.7007977e-05,4.72588e-05,0.99993575
184,A,A,0.99095494,0.0006882149,0.008356786
185,C,C,1.245919e-05,7.0920185e-05,0.9999167
186,B,B,1.6382957e-05,0.9999771,6.528191e-06
187,B,B,0.0051764096,0.99418736,0.00063617696
188,A,B,3.2214564e-05,0.9995004,0.0004674137
189,B,B,1.6141082e-07,0.99999976,6.95184e-08
190,A,A,0.99810493,8.968772e-05,0.0018052801
191,C,C,7.345375e-05,2.3277493e-05,0.9999032
192,B,B,1.7926368e-05,0.9999765,5.6234003e-06
193,C,C,0.0031143355,0.0002155784,0.99667007
194,C,C,0.00016118368,0.00027024766,0.9995685
195,C,C,0.000109625194,0.00010284662,0.9997875
196,C,C,1.33026915e-05,8.97246e-06,0.9999777
197,B,B,0.00046655445,0.9936935,0.005839954
198,B,B,1.6527656e-07,0.99999976,8.424443e-08
199,B,B,0.00014253026,0.9998406,1.6863269e-05
200,A,C,5.502524e-06,3.6287405e-05,0.99995816
201,B,A,0.987909,0.0003064577,0.011784614
202,C,C,0.00014239049,0.00028842836,0.9995691
203,A,A,0.99980456,1.8294593e-05,0.00017720225
204,C,C,0.0022552658,0.00012064921,0.9976241
205,B,B,0.0086063575,0.99059945,0.000794323
206,A,A,0.9999629,1.1993815e-05,2.5002335e-05
207,A,C,0.4189004,0.00036235168,0.58073723
208,B,B,0.00018513575,0.9996512,0.00016360375
209,B,B,8.630494e-05,0.9884707,0.011443099
210,C,C,0.0033751265,0.0009557561,0.9956691
211,C,C,0.0011301746,0.0005515127,0.9983183
212,B,B,2.9605251e-05,0.99996006,1.0383822e-05
213,A,A,0.9987503,0.0005004931,0.00074915664
214,C,C,1.50068245e-05,1.8749428e-05,0.99996626
215,C,C,1.3119487e-05,5.4258326e-05,0.99993265
216,C,C,0.0008229387,0.0009799349,0.99819714
217,B,B,0.002560796,0.84643114,0.15100808
218,B,C,0.00024334778,0.0011821063,0.9985745
219,B,B,8.201595e-06,0.9999826,9.122583e-06
220,C,C,0.05114315,0.0013457916,0.947511
221,C,B,0.0002537352,0.9476882,0.052058123
222,B,B,1.3033349e-06,0.99999297,5.7245106e-06
223,B,B,3.3538985e-05,0.9999552,1.1284771e-05
224,C,C,5.3847252e-05,0.00011314215,0.999833
225,C,C,0.00043746916,7.221508e-05,0.99949026
226,C,C,7.226912e-05,0.000102623584,0.9998252
227,C,C,6.482777e-05,0.000107298394,0.99982786
228,A,A,0.99989855,4.726998e-05,5.4075677e-05
229,C,C,0.00024270527,4.809482e-05,0.9997092
230,B,B,1.4704335e-07,0.99999976,1.3449363e-07
231,B,B,0.000883823,0.6517509,0.34736526
232,A,A,0.8051152,0.03631859,0.15856622
233,C,B,0.010944297,0.63716274,0.35189298
234,C,B,0.0006647036,0.6512155,0.34811974
235,A,A,0.99792814,0.00028784585,0.0017839047
236,C,C,7.838749e-05,0.00013924594,0.9997824
237,C,B,0.0009371128,0.78407174,0.21499115
238,A,A,0.99991846,1.943565e-05,6.2111336e-05
239,A,B,0.0015839891,0.9976866,0.0007294728
240,C,C,0.00052671577,0.0004863334,0.9989869
241,B,A,0.9999647,9.938481e-06,2.5390807e-05
242,A,A,0.99988794,6.494826e-05,4.7071273e-05
243,C,C,0.00018056302,8.7627304e-05,0.99973184
244,B,B,5.566817e-06,0.9999924,1.9688039e-06
245,C,B,0.001121539,0.5244968,0.47438172
246,C,C,1.1299639e-05,2.4345058e-05,0.99996436
247,B,B,4.6452835e-05,0.99991477,3.876382e-05
248,B,B,1.0502919e-05,0.99984396,0.00014547227
249,A,A,0.99916387,0.00014051753,0.0006956291
250,B,C,1.3677831e-05,1.060142e-05,0.9999757
251,B,B,0.00049299386,0.9316068,0.06790018
252,C,C,0.0007665382,0.0007735248,0.99845994
253,C,A,0.9998921,1.4935269e-05,9.3028255e-05
254,A,B,4.3276245e-07,0.9999993,2.0792129e-07
255,A,A,0.83004045,0.16913396,0.00082562084
256,C,C,0.00037487343,0.0009778198,0.9986473
257,A,A,0.9991635,6.693853e-05,0.0007695857
258,A,A,0.9421026,0.0003944325,0.057502937
259,C,C,0.0008108673,0.106366456,0.8928226
260,C,C,1.4818052e-05,2.26514e-05,0.99996257
261,C,C,7.166051e-05,0.00011258653,0.99981576
262,C,C,0.00017161353,6.422314e-05,0.99976414
263,C,C,0.0017570583,0.00030124767,0.9979417
264,C,C,0.00034847847,0.00039225616,0.9992593
265,C,C,0.011372656,0.22455268,0.7640747
266,C,C,0.0009818774,0.00042704458,0.998591
267,A,A,0.99991524,4.37594e-05,4.100506e-05
268,A,B,7.3745236e-06,0.9999875,5.164564e-06
269,A,A,0.97871107,0.01892048,0.0023683768
270,A,A,0.9982957,0.0010366965,0.000667646
271,B,C,0.00013943054,3.982796e-05,0.99982077
272,A,C,0.001024994,0.0035996134,0.9953754
273,C,C,0.0002230672,0.00036643495,0.9994105
274,A,C,0.0004685601,0.00022628187,0.9993051
275,A,C,0.00011142892,9.407717e-05,0.99979454
276,C,C,3.412021e-05,0.00013075187,0.99983513
277,B,B,0.0019868908,0.9923632,0.0056497813
278,B,B,0.00054258306,0.9750503,0.02440717
279,C,B,2.5971497e-06,0.9999956,1.7484093e-06
280,A,A,0.98960716,0.0012692363,0.009123628
281,B,B,9.060453e-05,0.9997763,0.00013313776
282,C,C,0.00016153144,0.000111687536,0.9997267
283,B,B,9.748654e-07,0.9999988,2.4384468e-07
284,B,B,6.870239e-05,0.99990964,2.1664007e-05
285,A,A,0.89857286,0.00055639213,0.100870796
286,A,A,0.99973196,0.00012148422,0.00014659064
287,A,A,0.99692434,5.1339728e-05,0.0030242759
288,B,B,7.4650976e-05,0.99965346,0.0002719634
289,B,B,8.672987e-06,0.9999809,1.0393609e-05
290,B,B,6.532533e-05,0.9999205,1.41589535e-05
291,C,A,0.9997745,3.1679618e-05,0.00019384941
292,C,C,9.325321e-05,0.00016476262,0.999742
293,B,B,3.8006194e-05,0.9999567,5.1981137e-06
294,A,C,0.044968758,0.0013362853,0.95369494
295,B,A,0.6492448,0.34633282,0.00442243
296,A,B,0.002758657,0.67182666,0.3254147
297,B,C,0.00028151798,0.00034614606,0.9993723
298,B,B,2.0065103e-05,0.9999789,1.0296288e-06
299,B,C,1.2275365e-05,6.355068e-05,0.9999242
300,C,A,0.99987257,8.622465e-05,4.1207506e-05
301,C,C,3.442702e-05,6.2221196e-05,0.9999033
302,A,A,0.9996425,0.00016034972,0.00019706092
303,A,B,0.00027209794,0.8141179,0.18560997
304,A,A,0.9905129,0.0028812978,0.0066058314
305,C,A,0.9901799,9.491748e-05,0.00972522
306,A,A,0.9872837,0.012280465,0.00043582125
307,B,B,0.00027236514,0.9996705,5.7102112e-05
308,C,C,2.1727396e-05,4.4070355e-05,0.9999342
309,A,B,2.7800734e-06,0.9999956,1.611125e-06
310,B,B,7.894253e-05,0.9998963,2.4846979e-05
311,A,C,0.0009748601,0.0006331635,0.9983919
312,C,A,0.99798125,0.0016903606,0.0003285218
313,B,B,6.1494466e-05,0.99986684,7.158767e-05
314,A,A,0.99799734,0.0018715144,0.00013112248
315,B,B,2.8876357e-05,0.9999262,4.496373e-05
316,A,A,0.96503776,0.001335707,0.03362648
317,A,C,0.077171564,0.0022858195,0.92054254
318,B,B,1.6625556e-05,0.9999585,2.4855968e-05
319,A,A,0.9993876,0.0002005585,0.0004118876
320,A,C,0.0032002612,0.00090041733,0.99589926
321,B,B,7.5881035e-06,0.9999906,1.757644e-06
322,A,A,0.99793494,0.00018037965,0.0018847138
323,B,C,0.00017221198,0.0007706605,0.9990571
324,C,C,2.6695472e-05,5.648382e-05,0.9999168
325,C,C,0.000755133,0.0019181039,0.99732673
326,C,C,7.5348103e-06,1.2726585e-05,0.99997973
327,B,B,0.03291799,0.9568133,0.010268642
328,A,A,0.9999939,1.5894285e-06,4.4926974e-06
329,B,B,3.6437439e-06,0.999984,1.2268726e-05
330,A,A,0.99996734,1.5204835e-05,1.7427674e-05
331,C,A,0.999795,0.00012589834,7.909202e-05
332,A,A,0.9897226,0.00029915292,0.009978195
333,C,C,0.0027311356,0.00020254901,0.9970663
334,B,B,8.69343e-06,0.9999882,3.079008e-06
335,A,C,0.00014664134,0.003606111,0.99624723
336,B,B,0.000813532,0.9991172,6.9308e-05
337,A,C,0.0002616349,0.006240853,0.9934975
338,C,C,0.00026340244,0.00016525219,0.9995714
339,B,B,3.559777e-05,0.9990902,0.00087424996
340,B,B,0.005278407,0.9940602,0.00066132663
341,C,B,0.00010398014,0.99502075,0.0048752762
342,C,A,0.9979073,0.0011794119,0.00091340276
343,C,C,7.2340365e-05,6.31325e-05,0.99986446
344,B,B,4.039374e-06,0.9999937,2.3149346e-06
345,C,C,0.000101086596,4.3365657e-05,0.9998555
346,C,C,0.00016584141,0.00013775103,0.9996965
347,C,C,1.5934644e-05,2.307485e-05,0.999961
348,A,A,0.8745622,0.0011062067,0.12433167
349,A,A,0.8248025,0.16821656,0.006980941
350,B,C,0.0012584743,0.00015733531,0.99858415
351,B,B,3.665466e-05,0.999944,1.9430103e-05
352,C,C,0.05103132,0.007410951,0.9415577
353,A,A,0.97188956,0.0008421191,0.02726832
354,C,C,0.0014162586,0.00027070992,0.99831307
355,C,C,0.00023992127,0.0020008918,0.9977591
356,B,B,0.00024285154,0.9997309,2.6197742e-05
357,B,B,0.040753722,0.94963676,0.0096093975
358,C,C,5.9642643e-05,0.00013137326,0.99980897
359,B,B,0.00019276385,0.99974066,6.663176e-05
360,A,A,0.9998703,2.7062575e-05,0.000102571656
361,B,B,7.826837e-06,0.9999901,1.9679696e-06
362,C,C,0.00024156847,0.0004094369,0.99934894
363,A,A,0.99862206,0.00021051618,0.0011674433
364,C,C,0.012044037,0.0003506912,0.98760533
365,A,A,0.99848807,0.0013577816,0.00015419054
366,A,C,0.11853665,0.0006028154,0.88086057
367,A,B,0.0078033283,0.98875207,0.0034446404
368,A,A,0.99998593,6.6805637e-06,7.4382438e-06
369,B,C,6.292891e-05,4.00945e-05,0.999897
370,A,C,0.18608525,0.0009938249,0.8129209
371,B,B,1.4533757e-05,0.99997866,6.7730784e-06
372,B,C,2.0150646e-05,4.872777e-05,0.9999311
373,A,C,2.3282291e-05,5.6251312e-05,0.9999205
374,C,A,0.9992242,0.00020354487,0.0005722719
375,B,B,0.008249424,0.99116665,0.00058389746
376,B,B,0.0006084976,0.8612166,0.13817485
377,A,A,0.99973446,0.00025359594,1.196753e-05
378,A,A,0.99976534,8.980197e-05,0.00014487797
379,A,C,0.071203835,0.012899629,0.9158965
380,C,C,0.008016548,0.000919558,0.99106395
381,A,A,0.9997738,6.0199007e-05,0.00016604463
382,C,C,0.0013083278,0.00013520829,0.99855644
383,B,C,0.0010926572,0.01781081,0.98109657
384,B,B,4.7132257e-06,0.9999949,3.7098596e-07
385,B,A,0.999772,6.223279e-05,0.0001658386
386,A,B,0.106127284,0.8922726,0.0016001059
387,A,B,1.0038009e-05,0.9999825,7.533315e-06
388,C,C,8.574734e-05,0.00013471207,0.9997795
389,B,B,5.6423945e-05,0.9997327,0.00021093531
390,A,A,0.78523993,0.00078469,0.21397538
391,A,C,0.004871718,0.0015711258,0.99355716
392,B,C,0.0005834497,0.0010279419,0.99838865
393,A,A,0.9959138,0.0012416688,0.0028444345
394,B,B,0.0002241042,0.99976546,1.0483763e-05
395,B,B,1.9468182e-05,0.9999753,5.2466803e-06
396,C,B,2.0176689e-05,0.9997397,0.00024008914
397,B,B,0.0002328863,0.9920793,0.007687829
398,A,A,0.881587,0.10982006,0.008592958
399,B,B,3.8582388e-05,0.99990594,5.5418564e-05
400,A,C,0.006392206,0.0038033053,0.9898045
401,A,B,0.011243054,0.78879035,0.1999666
402,A,C,0.3804998,0.00061492354,0.61888534
403,A,A,0.9944876,0.002620444,0.0028919715
404,A,A,0.65487343,0.001927277,0.34319925
405,A,A,0.99719584,0.0027214617,8.2696606e-05
406,A,A,0.9990526,0.0003545722,0.00059291365
407,B,B,0.00026579454,0.99849164,0.0012426001
408,C,A,0.99969375,0.00026880397,3.7409976e-05
409,B,B,0.00214841,0.9432104,0.05464123
410,B,B,1.5578937e-05,0.9999759,8.451546e-06
411,C,C,0.00019759855,0.0004288047,0.9993736
412,A,B,0.000626052,0.99932075,5.3255382e-05
413,A,A,0.99270225,0.0003085125,0.006989263
414,B,C,0.00019889882,0.009071157,0.99073
415,C,C,0.033329032,0.14721772,0.8194533
416,C,C,0.0014077801,0.000113715745,0.9984785
417,B,C,0.24675535,0.0006569763,0.7525877
418,B,B,0.00092385913,0.99892336,0.00015277324
419,B,B,5.8956008e-05,0.99991703,2.3906816e-05
420,C,B,3.597506e-05,0.9968098,0.003154194
421,B,C,1.3962215e-05,5.0385708e-05,0.9999356
422,B,B,0.00012483083,0.9998198,5.5413686e-05
423,C,C,0.0012434018,0.003391681,0.9953649
424,C,C,4.6934118e-05,7.724738e-05,0.9998758
425,C,C,0.000681529,0.07989186,0.91942656
426,B,B,1.7430844e-08,1.0,2.5427687e-09
427,B,B,9.973557e-06,0.9999316,5.8412934e-05
428,A,C,0.00045136345,0.003084889,0.9964637
429,B,B,1.1205124e-05,0.99998665,2.1647984e-06
430,B,B,3.7908758e-06,0.99999285,3.3844676e-06
431,A,A,0.99996066,1.6856111e-05,2.2489148e-05
432,C,C,0.37904438,0.06885608,0.5520996
433,B,B,0.00012264245,0.99987376,3.5534433e-06
434,A,A,0.9997881,9.673592e-05,0.00011513669
435,B,B,0.00017798482,0.99975556,6.648391e-05
436,A,A,0.9635257,0.00086766365,0.035606604
437,B,B,0.0009137557,0.9656474,0.033438805
438,A,A,0.99996173,1.2422519e-05,2.5822474e-05
439,C,C,0.00012622592,0.0002363301,0.9996375
440,B,B,0.00074024894,0.99886835,0.00039143726
441,C,C,0.0021165586,0.0006082399,0.9972752
442,C,C,6.394615e-05,5.8556514e-05,0.99987745
443,C,C,0.003172354,0.00040780552,0.9964199
444,A,A,0.5537977,0.008462642,0.43773967
445,A,C,0.0054635983,0.0008975892,0.9936388
446,A,A,0.9962825,0.0012407742,0.002476731
447,B,B,0.0004536984,0.99946064,8.569711e-05
448,C,C,4.1419215e-05,4.753485e-05,0.99991107
449,C,C,0.00023414406,0.00030051905,0.9994654
450,B,B,2.6737272e-05,0.9999517,2.1533744e-05
451,A,B,0.37085098,0.6253687,0.0037802402
452,A,A,0.99631256,0.0012133311,0.0024741262
453,C,C,0.00016757064,0.00011308258,0.9997193
454,B,B,0.011398488,0.9865708,0.0020307088
455,A,A,0.9997837,6.6976754e-05,0.00014936236
456,A,A,0.99961627,4.611314e-05,0.00033758464
457,C,C,0.00058580074,0.0049717803,0.9944424
458,C,C,8.262782e-06,1.8883598e-05,0.9999728
459,B,B,8.2824896e-05,0.99985206,6.5054286e-05
460,B,A,0.50138277,0.0047169845,0.4939002
461,A,A,0.9996778,0.00023544338,8.678974e-05
462,A,A,0.9996172,0.00013146862,0.00025133247
463,B,B,0.00023166313,0.9997136,5.466241e-05
464,C,C,0.00011851936,4.7758178e-05,0.9998337
465,C,C,0.00018383491,3.1128387e-05,0.999785
466,B,B,0.001404579,0.99827754,0.00031782698
467,B,C,8.130121e-05,5.490496e-05,0.99986374
468,C,C,0.00042685305,0.0014623957,0.9981108
469,B,B,0.020968819,0.977836,0.0011951328
470,A,A,0.99430877,0.00029276017,0.005398469
471,A,A,0.99928194,0.00021181806,0.00050626625
472,B,B,3.392137e-07,0.9999995,1.1232239e-07
473,A,A,0.9983902,0.00030577378,0.0013040481
474,C,C,7.5499543e-06,1.0476817e-05,0.999982
475,A,A,0.9904392,0.0002941049,0.009266715
476,C,C,0.00016435496,0.0032003564,0.99663526
477,B,B,3.2535163e-06,0.99999654,2.0675076e-07
478,A,B,1.0616606e-05,0.9999852,4.1350513e-06
479,A,A,0.9887953,0.00026814974,0.010936587
480,C,C,0.0015942818,0.011956464,0.9864493
481,A,A,0.95740867,0.000999541,0.041591723
482,C,C,0.010529049,0.0005563989,0.98891455
483,C,C,2.6089694e-05,3.2973796e-05,0.999941
484,C,A,0.9900949,0.0027014704,0.007203612
485,B,B,2.3055294e-05,0.9999647,1.22804295e-05
486,C,C,0.0007045751,0.28970203,0.7095935
