,actual_label,predicted_label,prob_class_A,prob_class_B,prob_class_C
1922,B,B,0.022314044,0.9077012,0.06998482
1923,A,A,0.82277447,0.097140916,0.08008453
1924,A,A,0.88024825,0.015804248,0.10394745
1925,A,A,0.823929,0.080432706,0.095638245
1926,B,C,0.3336913,0.2882063,0.37810245
1927,A,A,0.8054665,0.071857266,0.1226763
1928,A,A,0.8978195,0.021200515,0.08097996
1929,A,A,0.83287275,0.0150902895,0.1520369
1930,C,C,0.036738545,0.36555043,0.597711
1931,A,A,0.7481344,0.054093555,0.19777209
1932,C,C,0.099958666,0.37166274,0.52837855
1933,C,C,0.2252875,0.051816337,0.7228961
1934,B,B,0.1538216,0.79450375,0.05167472
1935,B,B,0.10193462,0.7218945,0.1761709
1936,C,C,0.02221788,0.048463687,0.9293184
1937,C,C,0.026605766,0.060062107,0.91333216
1938,C,C,0.0925323,0.09459055,0.8128772
1939,C,C,0.22666354,0.10477115,0.66856533
1940,A,A,0.7804375,0.1198819,0.099680535
1941,B,B,0.022948097,0.9498936,0.027158301
1942,B,B,0.049195908,0.9171559,0.033648137
1943,A,A,0.7673762,0.15019989,0.082423955
1944,A,A,0.735606,0.13925128,0.12514266
1945,B,B,0.083989896,0.8527843,0.06322577
1946,B,B,0.091531165,0.72510767,0.1833611
1947,C,C,0.03657455,0.077230014,0.8861954
1948,C,A,0.5518167,0.077645935,0.3705374
1949,A,A,0.9074784,0.019023558,0.073498
1950,A,A,0.6758456,0.2384073,0.08574706
1951,A,A,0.8601905,0.031593543,0.108215965
1952,B,B,0.0635516,0.9207522,0.015696218
1953,C,C,0.08488135,0.033699322,0.88141936
1954,A,A,0.7513413,0.042289417,0.20636925
1955,C,C,0.06439268,0.045736935,0.8898704
1956,C,C,0.057838038,0.05072552,0.89143646
1957,A,A,0.61356866,0.16395283,0.22247851
1958,B,B,0.070651434,0.76626235,0.16308618
1959,B,B,0.031264115,0.8212815,0.14745438
1960,C,C,0.04278501,0.09820953,0.8590055
1961,C,C,0.02589235,0.0901304,0.88397723
1962,B,B,0.17624976,0.6496346,0.1741156
1963,C,C,0.25134817,0.027730683,0.7209212
1964,A,A,0.7061406,0.2537882,0.040071215
1965,C,C,0.17893927,0.08388849,0.73717225
1966,C,A,0.589214,0.14378966,0.26699623
1967,B,B,0.110316485,0.8106554,0.079028025
1968,C,C,0.22438607,0.07304377,0.7025702
1969,A,A,0.5739964,0.201716,0.22428763
1970,C,C,0.31872806,0.06659889,0.6146731
1971,C,C,0.058423456,0.021673592,0.919903
1972,C,C,0.042863123,0.05830026,0.89883655
1973,B,B,0.12906982,0.77239865,0.09853155
1974,C,C,0.14912753,0.15145573,0.69941676
1975,C,C,0.09853746,0.0505922,0.8508703
1976,C,C,0.042234167,0.069053516,0.88871235
1977,B,B,0.21198432,0.6583435,0.12967218
1978,A,A,0.6431775,0.08213106,0.27469143
1979,B,B,0.291318,0.5674175,0.14126451
1980,A,A,0.447825,0.42891157,0.12326334
1981,B,B,0.09397338,0.8839246,0.02210195
1982,C,B,0.35413516,0.49067113,0.15519373
1983,A,A,0.83182734,0.048280682,0.119891964
1984,A,A,0.9389036,0.027469693,0.033626683
1985,A,C,0.17969082,0.38871148,0.4315977
1986,A,A,0.6585063,0.20960422,0.13188955
1987,B,B,0.050508227,0.85176045,0.09773131
1988,C,C,0.034609646,0.05363851,0.9117518
1989,A,A,0.8815294,0.03825787,0.08021274
1990,A,A,0.8851888,0.046100672,0.06871047
1991,B,B,0.06698822,0.6349486,0.2980632
1992,C,C,0.31966072,0.07280473,0.6075346
1993,A,A,0.8173136,0.13685562,0.0458307
1994,C,C,0.03499591,0.019915259,0.9450888
1995,A,A,0.5430643,0.037372354,0.41956332
1996,A,A,0.7089379,0.1269121,0.16414998
1997,B,B,0.024272878,0.92554677,0.050180398
1998,C,C,0.13371675,0.07365455,0.79262865
1999,A,A,0.8837409,0.04285225,0.07340686
2000,C,C,0.04805051,0.044102017,0.9078475
2001,C,C,0.024146218,0.13267565,0.84317815
2002,A,A,0.837872,0.080160454,0.08196755
2003,C,C,0.1339874,0.14363071,0.7223819
2004,B,B,0.085343175,0.46082613,0.45383072
2005,C,C,0.24073069,0.17867343,0.58059585
2006,C,C,0.30443844,0.07957078,0.61599076
2007,A,A,0.66558176,0.0360975,0.29832068
2008,A,A,0.5783041,0.3467745,0.074921414
2009,B,B,0.08077673,0.8010388,0.11818445
2010,C,C,0.36488444,0.24907781,0.38603774
2011,B,B,0.11709608,0.740246,0.14265798
2012,A,A,0.86790097,0.06550879,0.06659033
2013,C,C,0.17969197,0.04074059,0.7795674
2014,A,A,0.8682004,0.031399738,0.100399874
2015,A,A,0.72949564,0.048088126,0.22241628
2016,C,C,0.30486357,0.07459545,0.620541
2017,A,A,0.8925448,0.052318025,0.055137224
2018,B,B,0.04882825,0.7026869,0.24848486
2019,A,C,0.23488176,0.17304862,0.5920696
2020,B,B,0.016725823,0.9521848,0.03108941
2021,B,B,0.08537705,0.7373175,0.17730545
2022,B,B,0.03438112,0.8677057,0.09791324
2023,B,B,0.09977594,0.83813155,0.062092472
2024,A,A,0.79986435,0.053769182,0.14636649
2025,B,B,0.030633342,0.89045066,0.07891599
2026,B,C,0.14954104,0.20563939,0.64481956
2027,C,A,0.513312,0.047134373,0.4395536
2028,B,B,0.18282369,0.62343544,0.19374089
2029,B,C,0.061028205,0.086259454,0.85271233
2030,B,C,0.20866631,0.16832587,0.6230078
2031,C,C,0.031929348,0.04284613,0.9252245
2032,C,C,0.0397663,0.048786044,0.91144764
2033,C,C,0.08016473,0.024538478,0.8952968
2034,C,C,0.09123709,0.050953787,0.8578091
2035,A,A,0.7468771,0.07045145,0.18267146
2036,B,B,0.03450599,0.8084226,0.15707134
2037,A,A,0.69199336,0.072683886,0.23532276
2038,A,A,0.49384785,0.14125118,0.36490104
2039,C,C,0.16408871,0.035308216,0.8006031
2040,C,C,0.11093674,0.053093635,0.8359696
2041,A,A,0.84060794,0.11211071,0.047281355
2042,A,C,0.30226684,0.07604048,0.62169266
2043,C,C,0.37399086,0.07175437,0.5542548
2044,B,A,0.48920673,0.3668589,0.14393443
2045,B,B,0.30288914,0.35217988,0.34493092
2046,B,B,0.265813,0.40331483,0.3308722
2047,A,C,0.34636307,0.029578514,0.6240584
2048,A,A,0.67911553,0.14602646,0.17485806
2049,A,A,0.5152629,0.09104808,0.39368907
2050,A,A,0.7392904,0.04346207,0.21724747
2051,A,A,0.77015424,0.05841114,0.17143463
2052,A,A,0.8501839,0.079890884,0.0699252
2053,C,C,0.22488718,0.211376,0.5637368
2054,A,A,0.8897773,0.016655259,0.09356743
2055,C,C,0.044885926,0.092855826,0.86225826
2056,B,B,0.03679458,0.48221344,0.48099202
2057,C,C,0.01930962,0.025411358,0.95527905
2058,C,C,0.28707638,0.04429853,0.6686251
2059,A,A,0.5396089,0.33988157,0.120509565
2060,C,C,0.025894698,0.12462357,0.8494817
2061,C,A,0.6270674,0.2572035,0.11572903
2062,A,A,0.9508027,0.014506431,0.034690898
2063,C,C,0.08841863,0.05973411,0.8518473
2064,C,C,0.08499367,0.057012375,0.85799396
2065,B,B,0.016503172,0.9627211,0.020775706
2066,B,B,0.04558592,0.5063551,0.44805902
2067,C,C,0.04200219,0.1136284,0.8443695
2068,A,A,0.68979543,0.048805103,0.26139942
2069,C,C,0.21109422,0.043064978,0.7458408
2070,A,C,0.16576986,0.111817904,0.7224123
2071,C,C,0.05029171,0.05188416,0.89782417
2072,A,A,0.74051094,0.05327067,0.2062184
2073,B,A,0.46080953,0.24411373,0.29507673
2074,A,A,0.81538695,0.04027518,0.14433794
2075,C,C,0.1929008,0.28978682,0.5173124
2076,A,A,0.8647306,0.02550608,0.10976333
2077,A,A,0.8375054,0.10008084,0.062413786
2078,B,A,0.56524414,0.38934383,0.045412004
2079,B,B,0.06350587,0.91183394,0.024660097
2080,A,A,0.9516448,0.01419537,0.03415987
2081,A,A,0.7794365,0.047618322,0.17294513
2082,B,C,0.06709737,0.33049247,0.6024102
2083,A,A,0.86929435,0.038111623,0.09259394
2084,B,B,0.10042779,0.8663566,0.033215526
2085,B,B,0.3182364,0.61905015,0.062713414
2086,C,C,0.032582033,0.075840145,0.89157784
2087,C,C,0.060133923,0.12473034,0.8151357
2088,A,A,0.9581478,0.013351203,0.02850103
2089,C,C,0.030954814,0.082949586,0.8860955
2090,C,B,0.051620983,0.6970864,0.25129265
2091,A,A,0.89218026,0.053816285,0.054003425
2092,B,B,0.07204833,0.55504763,0.37290406
2093,A,A,0.8267498,0.018587649,0.15466253
2094,B,B,0.0262483,0.87060815,0.1031436
2095,A,B,0.35218182,0.38663444,0.26118374
2096,B,B,0.069961466,0.9072499,0.022788625
2097,B,B,0.1874343,0.4820446,0.33052102
2098,A,A,0.7893091,0.04171699,0.16897391
2099,A,C,0.28716266,0.2678389,0.4449985
2100,A,A,0.8917234,0.042443994,0.06583251
2101,B,B,0.102039225,0.84686315,0.051097643
2102,C,C,0.028608952,0.052807786,0.9185833
2103,A,A,0.89488333,0.013368354,0.09174819
2104,C,C,0.27180865,0.10333461,0.6248567
2105,C,A,0.62643194,0.088940874,0.28462714
2106,A,A,0.8137504,0.14477944,0.04147009
2107,B,B,0.15122674,0.8019802,0.046793044
2108,A,A,0.81943345,0.04266442,0.13790219
2109,C,C,0.17152317,0.20061688,0.62785995
2110,A,A,0.47597203,0.054508813,0.46951914
2111,B,B,0.025059989,0.96053624,0.014403805
2112,C,C,0.43300763,0.0487052,0.5182872
2113,B,B,0.23990488,0.55419177,0.2059033
2114,B,C,0.1511222,0.18878843,0.6600893
2115,B,B,0.10042611,0.6492785,0.25029537
2116,B,B,0.041457307,0.9033773,0.05516534
2117,A,A,0.7215816,0.05432555,0.22409289
2118,C,C,0.07648331,0.03786778,0.8856489
2119,A,A,0.7868724,0.17193463,0.041193005
2120,B,A,0.56877524,0.3147287,0.11649609
2121,A,A,0.6855533,0.16285236,0.15159425
2122,B,B,0.07896324,0.7498182,0.17121854
2123,B,B,0.42671075,0.44964522,0.12364404
2124,B,B,0.22396678,0.5613923,0.21464092
2125,A,A,0.9654596,0.0131269805,0.021413418
2126,A,A,0.8147155,0.042638052,0.14264649
2127,B,B,0.01250532,0.97155166,0.01594305
2128,A,C,0.44120055,0.07190975,0.4868897
2129,A,A,0.9338,0.025202075,0.040997986
2130,A,B,0.29922104,0.4668889,0.23389004
2131,A,A,0.8292717,0.023123419,0.1476049
2132,B,B,0.06438653,0.7275023,0.20811106
2133,A,A,0.8507817,0.040739242,0.108479045
2134,B,B,0.2666851,0.53870535,0.19460951
2135,C,C,0.06080491,0.024235923,0.91495913
2136,C,C,0.41591144,0.08905453,0.4950341
2137,C,A,0.506367,0.2593802,0.23425274
2138,C,C,0.13966478,0.22813946,0.6321958
2139,B,B,0.041349012,0.49864018,0.4600108
2140,A,A,0.6476237,0.064490065,0.28788614
2141,B,B,0.18190709,0.7302101,0.0878828
2142,B,B,0.24539979,0.68697757,0.06762265
2143,B,B,0.14025743,0.74323773,0.11650481
2144,C,C,0.20966502,0.248351,0.54198396
2145,C,C,0.042877812,0.31577075,0.64135146
2146,B,C,0.44886133,0.071073614,0.48006502
2147,B,B,0.029872654,0.9322714,0.03785589
2148,B,B,0.12012933,0.7783898,0.101480946
2149,B,B,0.08002997,0.5803338,0.33963627
2150,C,C,0.08919042,0.060268894,0.8505407
2151,A,B,0.22728938,0.69094926,0.0817613
2152,C,C,0.05168609,0.05628057,0.8920333
2153,C,C,0.07225069,0.07544309,0.8523062
2154,A,A,0.934047,0.030257305,0.035695605
2155,A,B,0.27817762,0.3876958,0.3341266
2156,A,A,0.64971864,0.07981001,0.27047133
2157,B,C,0.18682395,0.3810985,0.43207756
2158,A,A,0.84801567,0.031380035,0.12060432
2159,C,C,0.42306218,0.0661193,0.51081854
2160,C,C,0.13780336,0.045474846,0.81672186
2161,A,A,0.78392655,0.047972,0.16810144
2162,A,A,0.8885226,0.053351,0.05812637
2163,B,B,0.12567356,0.7999922,0.074334174
2164,A,A,0.93280697,0.023424935,0.04376809
2165,A,A,0.812944,0.03792211,0.14913386
2166,C,C,0.11358148,0.079717524,0.806701
2167,A,A,0.7146298,0.17120537,0.11416485
2168,A,A,0.9523174,0.010006418,0.037676092
2169,C,C,0.07555799,0.0740623,0.8503797
2170,C,C,0.11513469,0.03454054,0.8503247
2171,A,A,0.80740815,0.04842915,0.14416276
2172,C,C,0.058931414,0.07650767,0.8645609
2173,B,B,0.2159946,0.6358847,0.14812076
2174,C,C,0.13823484,0.12417767,0.73758745
2175,C,C,0.2062552,0.06867678,0.72506803
2176,C,C,0.034447704,0.10852605,0.8570262
2177,C,C,0.1517124,0.041748792,0.8065388
2178,C,C,0.043104194,0.087980255,0.86891556
2179,B,B,0.08556447,0.8204004,0.09403519
2180,A,A,0.89276904,0.029664708,0.07756624
2181,A,B,0.4605178,0.48012006,0.059362072
2182,B,B,0.12245552,0.83333063,0.044213746
2183,A,A,0.8932466,0.039089203,0.06766429
2184,C,C,0.3156012,0.034158997,0.6502398
2185,B,B,0.14407098,0.7903829,0.06554611
2186,B,B,0.020466464,0.89198405,0.08754943
2187,C,C,0.07960104,0.05520935,0.86518955
2188,B,B,0.06622641,0.72296774,0.21080588
2189,C,C,0.18449548,0.02821393,0.7872906
2190,B,B,0.113267206,0.7396719,0.14706084
2191,A,A,0.78388166,0.07305427,0.14306407
2192,C,C,0.29222348,0.04995953,0.65781695
2193,B,B,0.11301668,0.63049644,0.25648683
2194,B,B,0.053115163,0.9231566,0.023728194
2195,B,B,0.019789966,0.94475245,0.03545759
2196,B,C,0.11575227,0.06339347,0.8208542
2197,C,C,0.12161172,0.18160199,0.6967863
2198,A,A,0.82045037,0.12239654,0.057153076
2199,A,B,0.09622335,0.5286477,0.37512892
2200,A,A,0.8368649,0.023501901,0.13963321
2201,B,B,0.038158316,0.9478766,0.013965088
2202,B,B,0.07113611,0.8493268,0.07953711
2203,C,C,0.13459268,0.13808918,0.7273181
2204,A,C,0.07969639,0.13289316,0.78741044
2205,C,C,0.2906649,0.060314402,0.6490207
2206,C,C,0.05504124,0.14564903,0.79930973
2207,A,A,0.4642824,0.4123185,0.123399064
2208,A,A,0.8437252,0.07476559,0.08150922
2209,C,C,0.091119654,0.061812602,0.8470677
2210,B,B,0.16162649,0.80121815,0.03715539
2211,B,B,0.103751235,0.64396197,0.2522868
2212,A,A,0.9519325,0.009612522,0.03845504
2213,A,A,0.50875723,0.10094769,0.39029503
2214,C,C,0.053161442,0.038537927,0.90830064
2215,A,A,0.82483304,0.026040208,0.1491267
2216,B,B,0.21041824,0.71571213,0.073869534
2217,B,B,0.05536597,0.90541077,0.03922332
2218,A,A,0.82321763,0.048866577,0.12791577
2219,C,C,0.06411601,0.077174924,0.8587091
2220,C,C,0.07517607,0.029860748,0.8949632
2221,B,B,0.056213886,0.86024845,0.0835376
2222,B,B,0.32664403,0.5670102,0.106345706
2223,A,A,0.91694176,0.02455218,0.058505982
2224,A,A,0.6602801,0.08365481,0.25606504
2225,A,A,0.72663444,0.12233562,0.1510299
2226,B,B,0.12041662,0.46056482,0.4190185
2227,A,A,0.7026673,0.062472865,0.23485982
2228,B,B,0.35737625,0.52042985,0.12219385
2229,B,B,0.25784403,0.4810753,0.26108062
2230,A,A,0.90204453,0.047000892,0.050954632
2231,A,C,0.39718366,0.043105856,0.55971044
2232,C,C,0.15193734,0.12354595,0.7245167
2233,C,C,0.10334131,0.04313182,0.8535269
2234,B,B,0.05529063,0.69922876,0.24548066
2235,C,C,0.024750043,0.19388717,0.78136283
2236,A,A,0.7865133,0.032874256,0.18061252
2237,A,A,0.5498287,0.062831946,0.38733935
2238,C,C,0.43423137,0.105305806,0.46046278
2239,C,C,0.10753033,0.05220903,0.8402607
2240,C,C,0.055454716,0.42062297,0.5239223
2241,A,A,0.7274204,0.17877203,0.09380763
2242,C,C,0.039743245,0.25125998,0.7089968
2243,A,A,0.9528614,0.013537686,0.033600975
2244,B,B,0.031994052,0.5575173,0.41048872
2245,B,C,0.075276695,0.27891573,0.6458076
2246,C,C,0.12617081,0.13525797,0.7385712
2247,B,B,0.17963667,0.7730815,0.047281932
2248,B,B,0.054207284,0.51061445,0.43517828
2249,C,C,0.12542813,0.05842662,0.8161453
2250,B,B,0.091376446,0.84141725,0.06720634
2251,A,A,0.9367325,0.021510517,0.041756894
2252,A,A,0.89428455,0.031249695,0.074465774
2253,B,B,0.26393402,0.6309518,0.10511413
2254,B,B,0.1762811,0.69906944,0.12464952
2255,A,A,0.9037693,0.036602788,0.059627846
2256,C,C,0.040908027,0.16858645,0.7905056
2257,C,C,0.1729493,0.07586732,0.75118333
2258,B,B,0.08571219,0.7568963,0.15739143
2259,A,A,0.6352653,0.051547356,0.31318733
2260,B,B,0.2298343,0.6659907,0.10417496
2261,C,C,0.16605237,0.035230983,0.79871666
2262,A,A,0.65820414,0.07761308,0.26418272
2263,C,C,0.15331978,0.06326257,0.7834177
2264,C,C,0.23262328,0.086721264,0.6806555
2265,C,A,0.7447648,0.21129811,0.043937016
2266,B,C,0.048514232,0.4187678,0.53271794
2267,C,A,0.4890093,0.06295089,0.44803983
2268,C,C,0.0765443,0.3122495,0.6112062
2269,A,A,0.7910025,0.07679015,0.1322073
2270,B,B,0.03625207,0.9006661,0.0630818
2271,A,A,0.86717975,0.07165664,0.061163567
2272,A,A,0.92253685,0.024630312,0.05283286
2273,C,C,0.07176819,0.07369772,0.8545341
2274,A,A,0.58624405,0.07047946,0.34327644
2275,B,B,0.046759333,0.77707595,0.17616476
2276,A,A,0.7381769,0.049387995,0.21243508
2277,B,B,0.22306849,0.67603135,0.100900084
2278,A,B,0.26120263,0.6423386,0.09645882
2279,B,B,0.27133793,0.43171373,0.29694834
2280,B,B,0.03318879,0.89066595,0.076145254
2281,C,C,0.07309157,0.018470958,0.9084375
2282,B,B,0.021255156,0.7375338,0.24121098
2283,C,C,0.058211874,0.03454642,0.9072417
2284,C,C,0.34518752,0.029585058,0.62522745
2285,B,B,0.12168665,0.6651171,0.21319628
2286,B,C,0.046065766,0.2692522,0.6846821
2287,A,A,0.9066159,0.042902917,0.050481204
2288,B,B,0.30264187,0.4881741,0.20918398
2289,A,C,0.42368326,0.0932581,0.48305863
2290,C,C,0.27504358,0.04491975,0.68003666
2291,C,C,0.05270997,0.05978182,0.8875082
2292,B,B,0.024075141,0.9241463,0.051778518
2293,C,C,0.03519666,0.04040867,0.92439467
2294,A,B,0.34166232,0.54909766,0.10924008
2295,C,C,0.04321677,0.03409536,0.9226878
2296,A,A,0.9279533,0.043768264,0.028278435
2297,A,A,0.78145695,0.18466127,0.033881824
2298,A,A,0.7795848,0.04503289,0.17538229
2299,B,B,0.24048321,0.54226506,0.21725182
2300,A,A,0.8657068,0.05347426,0.08081897
2301,B,B,0.13256614,0.68629426,0.18113963
2302,B,B,0.0430161,0.9291701,0.027813865
2303,C,C,0.27131993,0.10229588,0.6263842
2304,B,B,0.25869057,0.69915056,0.042158827
2305,C,C,0.05264118,0.13692245,0.81043637
2306,C,C,0.040000584,0.06323917,0.8967602
2307,B,B,0.36043134,0.3882624,0.2513062
2308,A,A,0.5375011,0.25476155,0.20773731
2309,C,C,0.11961155,0.08822324,0.7921652
2310,C,C,0.10886282,0.059617817,0.8315194
2311,B,B,0.2017977,0.7522525,0.045949817
2312,B,B,0.10345873,0.80961555,0.086925775
2313,C,C,0.32453668,0.20992048,0.46554282
2314,C,C,0.09697242,0.03858083,0.86444676
2315,A,A,0.5180743,0.36297643,0.11894924
2316,C,C,0.09921233,0.06481511,0.8359725
2317,A,A,0.49798837,0.39584398,0.10616763
2318,A,A,0.9102084,0.035141777,0.054649726
2319,B,B,0.12145581,0.701927,0.17661726
2320,C,C,0.04871366,0.03467684,0.91660947
2321,C,B,0.22653238,0.6306494,0.14281824
2322,C,C,0.22970836,0.053671543,0.71662
2323,A,A,0.83322966,0.103581786,0.06318853
2324,A,A,0.65540034,0.23402289,0.11057684
2325,B,B,0.12250805,0.4718687,0.4056233
2326,B,B,0.03033375,0.92175955,0.047906753
2327,B,B,0.16127272,0.61782235,0.22090486
2328,A,A,0.83076054,0.035617594,0.13362189
2329,A,A,0.7582045,0.09184802,0.14994754
2330,A,A,0.82025754,0.020708567,0.15903394
2331,C,C,0.033880908,0.16148673,0.80463237
2332,A,A,0.94515705,0.012933988,0.041908976
2333,A,A,0.8296822,0.0284507,0.14186712
2334,A,A,0.60498464,0.08309978,0.31191558
2335,C,C,0.028975897,0.12971334,0.8413107
2336,A,A,0.701481,0.039851017,0.25866798
2337,C,C,0.13730912,0.07636215,0.7863287
2338,C,C,0.2921413,0.027484473,0.68037426
2339,C,C,0.17577511,0.061616566,0.76260835
2340,C,C,0.28396165,0.19664061,0.5193978
2341,B,C,0.032549497,0.2638581,0.70359236
2342,B,B,0.08053432,0.8283111,0.091154635
2343,A,B,0.27705976,0.67795855,0.044981714
2344,B,C,0.33506343,0.2905192,0.37441733
2345,B,B,0.106951125,0.6161291,0.2769198
2346,B,B,0.033075415,0.7145055,0.2524191
2347,B,B,0.20018947,0.692111,0.10769946
2348,C,C,0.10377444,0.12972267,0.7665029
2349,C,C,0.1851673,0.115264945,0.69956774
2350,A,A,0.693751,0.15372515,0.15252383
2351,A,C,0.3218996,0.071448974,0.6066514
2352,A,A,0.78543675,0.10038083,0.114182375
2353,B,B,0.13124134,0.5831249,0.28563383
2354,B,C,0.12163095,0.29926094,0.5791081
2355,B,B,0.09283664,0.6920973,0.21506613
2356,A,A,0.84102947,0.072955504,0.08601495
2357,B,B,0.063801214,0.5916594,0.3445394
2358,A,A,0.8874352,0.008371953,0.10419282
2359,B,B,0.06415628,0.9210799,0.014763885
2360,B,B,0.07217997,0.8892745,0.038545575
2361,B,B,0.20293072,0.5398464,0.2572229
2362,B,B,0.09532225,0.5963311,0.30834663
2363,A,A,0.8850219,0.047652464,0.06732556
2364,A,A,0.9555124,0.023580344,0.020907162
2365,C,C,0.28370613,0.13663417,0.57965964
2366,B,B,0.07333767,0.5864317,0.34023064
2367,B,B,0.051848996,0.8884348,0.05971613
2368,C,C,0.037003163,0.034853987,0.92814285
2369,A,A,0.88541806,0.028559662,0.086022384
2370,A,A,0.6296902,0.16022512,0.21008462
2371,C,A,0.5795726,0.016478177,0.4039491
2372,A,A,0.46533567,0.3264049,0.20825951
2373,A,A,0.8713033,0.0654003,0.063296296
2374,B,B,0.12378059,0.5681448,0.30807453
2375,A,A,0.5406747,0.065484494,0.3938408
2376,A,A,0.8813082,0.054010488,0.06468136
2377,A,A,0.81020254,0.057368033,0.13242948
2378,B,A,0.4786909,0.47233364,0.048975408
2379,B,B,0.4330833,0.45953918,0.107377514
2380,B,B,0.071634546,0.893995,0.034370534
2381,C,C,0.037879586,0.029557707,0.93256277
2382,C,A,0.5028779,0.045936454,0.4511857
2383,C,C,0.084616624,0.112616174,0.8027673
2384,A,A,0.8248204,0.056071978,0.119107656
2385,C,C,0.06267158,0.19156064,0.7457678
2386,C,C,0.06022501,0.04486375,0.8949112
2387,A,B,0.36996755,0.5324221,0.09761026
2388,A,A,0.69784427,0.09242602,0.20972966
2389,A,A,0.9046163,0.0125854965,0.082798205
2390,A,A,0.6613514,0.12818034,0.21046826
2391,C,C,0.04219899,0.037863728,0.91993725
2392,B,B,0.16086848,0.79123616,0.04789535
2393,C,C,0.2353212,0.09541749,0.6692613
2394,B,B,0.02610067,0.7247036,0.24919574
2395,C,C,0.107475996,0.036333695,0.85619026
2396,A,A,0.7776601,0.05682089,0.16551907
2397,B,B,0.3351741,0.47281495,0.19201098
2398,A,A,0.8125492,0.035614375,0.15183647
2399,B,B,0.25548083,0.57552946,0.1689897
2400,A,A,0.9402082,0.03291715,0.02687467
2401,A,C,0.30805922,0.076805376,0.61513543
2402,C,C,0.15669629,0.10952052,0.7337832
2403,B,C,0.030545602,0.20920675,0.7602477
2404,C,C,0.28563917,0.059171647,0.6551892
2405,A,A,0.5383209,0.36099815,0.10068098
2406,B,B,0.08480883,0.8726994,0.042491853
2407,B,B,0.045800537,0.89738953,0.05680995
2408,A,A,0.92294925,0.016585099,0.060465656
2409,C,A,0.69934285,0.02521864,0.2754385
2410,A,A,0.6644147,0.2959502,0.039635118
2411,C,C,0.062383078,0.2759556,0.6616613
2412,A,A,0.8604543,0.05137429,0.08817137
2413,C,C,0.10243458,0.043620132,0.85394526
2414,A,A,0.76976055,0.05054772,0.1796917
2415,C,C,0.25776935,0.0994305,0.6428002
2416,B,B,0.23159568,0.3988687,0.3695356
2417,A,A,0.932717,0.016390963,0.05089199
2418,A,A,0.82892513,0.062727354,0.10834753
2419,C,C,0.06889671,0.061366625,0.8697366
2420,A,A,0.77448857,0.09057843,0.13493308
2421,B,B,0.16405495,0.7886482,0.047296893
2422,A,A,0.8316869,0.040007617,0.12830548
2423,B,B,0.015632065,0.9303388,0.05402918
2424,A,A,0.90959156,0.050056502,0.040351864
2425,B,B,0.07772179,0.8415423,0.08073601
2426,A,A,0.5484543,0.23636845,0.21517733
2427,C,C,0.022496637,0.117414504,0.8600888
2428,B,C,0.2770431,0.26298785,0.45996904
2429,A,A,0.705141,0.15750259,0.13735634
2430,B,B,0.046980202,0.86043227,0.092587546
2431,B,B,0.24000973,0.59721386,0.16277641
2432,A,A,0.8609215,0.09710303,0.04197553
2433,A,A,0.6520137,0.050290845,0.29769537
2434,B,B,0.39760035,0.55991346,0.042486146
2435,A,A,0.40523893,0.2867406,0.30802047
2436,C,C,0.41486117,0.13003501,0.45510384
2437,A,A,0.7753485,0.15310968,0.07154175
2438,A,A,0.83616644,0.043573163,0.12026039
2439,B,A,0.48630103,0.36873862,0.14496039
2440,A,A,0.5026451,0.07607832,0.42127663
2441,B,B,0.17020488,0.53283435,0.29696083
2442,C,C,0.17728406,0.091870114,0.73084587
2443,A,A,0.81609535,0.038547147,0.14535752
2444,C,C,0.14915901,0.024202995,0.826638
2445,C,C,0.156055,0.027529882,0.8164151
2446,A,A,0.72158414,0.1499609,0.12845498
2447,B,B,0.12038885,0.8025237,0.0770875
2448,A,A,0.8948065,0.03811769,0.06707576
2449,A,A,0.74016774,0.023729827,0.23610243
2450,B,B,0.07388397,0.81452876,0.11158722
2451,C,C,0.1809756,0.030499173,0.7885252
2452,C,C,0.054985605,0.05345338,0.8915611
2453,A,A,0.9404023,0.03548288,0.024114693
2454,C,C,0.0394735,0.103261605,0.8572649
2455,A,A,0.87259924,0.051721662,0.0756791
2456,A,A,0.7387061,0.06960111,0.19169271
2457,A,A,0.9351577,0.02857583,0.03626644
2458,B,B,0.06905321,0.5582993,0.37264752
2459,A,A,0.81756574,0.043724313,0.13870995
2460,B,C,0.09367344,0.43111095,0.47521564
2461,C,C,0.25563586,0.046771962,0.69759226
2462,C,C,0.039021797,0.02562589,0.9353523
2463,B,C,0.26210457,0.20900095,0.5288945
2464,C,C,0.11719136,0.14954713,0.7332615
2465,C,C,0.14517966,0.09426001,0.76056033
2466,C,C,0.048764817,0.09215748,0.85907763
2467,C,C,0.046812713,0.051003046,0.9021842
2468,C,A,0.6016186,0.045784716,0.35259667
2469,B,A,0.4873459,0.28164986,0.23100425
2470,C,C,0.0726942,0.039071217,0.88823456
2471,A,A,0.89344376,0.06467624,0.041879956
2472,C,C,0.14525925,0.07663674,0.778104
2473,C,C,0.18552814,0.09671787,0.717754
2474,A,A,0.64924777,0.07962349,0.2711288
2475,C,C,0.14104193,0.03444854,0.82450956
2476,A,A,0.8962923,0.05694163,0.04676606
2477,C,C,0.21405587,0.07577898,0.7101651
2478,B,B,0.01836327,0.9555333,0.026103396
2479,A,C,0.34295508,0.026628299,0.6304166
2480,A,A,0.77558714,0.0811922,0.14322059
