,actual_label,predicted_label,prob_class_A,prob_class_B,prob_class_C
3553,C,C,0.059207883,0.020308483,0.9204836
3554,C,C,0.04745608,0.1171647,0.8353792
3555,A,A,0.9295528,0.004824059,0.06562313
3556,A,A,0.9601225,0.004601072,0.03527628
3557,B,B,0.009640204,0.9679938,0.022365963
3558,B,A,0.66273427,0.18788871,0.14937705
3559,B,B,0.03660138,0.94581467,0.017584022
3560,B,B,0.010178713,0.9644703,0.025350882
3561,B,B,0.06637911,0.82576597,0.10785497
3562,C,C,0.050196946,0.10672816,0.8430749
3563,B,B,0.033324704,0.92861694,0.038058385
3564,B,B,0.18018842,0.6711366,0.14867494
3565,A,A,0.91840154,0.015703242,0.06589529
3566,B,B,0.13070081,0.788288,0.081011154
3567,B,B,0.02517535,0.9602578,0.014566888
3568,B,A,0.79767036,0.13780333,0.06452629
3569,C,C,0.15488936,0.1432311,0.7018796
3570,B,B,0.07736926,0.81241083,0.110219926
3571,C,C,0.24581832,0.046546973,0.70763475
3572,C,C,0.03047755,0.02662241,0.9429
3573,A,A,0.96857643,0.00716356,0.024260031
3574,C,C,0.04266497,0.35768422,0.59965074
3575,C,C,0.039669886,0.18834844,0.7719817
3576,C,C,0.045718808,0.12943703,0.8248441
3577,C,C,0.2749981,0.107841864,0.6171601
3578,C,A,0.80893296,0.022337586,0.16872947
3579,C,C,0.13606626,0.09614168,0.7677921
3580,B,B,0.035104524,0.89370567,0.0711899
3581,C,C,0.08075891,0.18531948,0.7339216
3582,C,C,0.038341526,0.17857929,0.78307915
3583,B,B,0.047785312,0.88866514,0.06354953
3584,B,B,0.062783785,0.87247497,0.06474125
3585,A,A,0.8673792,0.05555182,0.07706909
3586,A,A,0.97664714,0.0018057782,0.021547053
3587,A,A,0.9866916,0.0019534172,0.0113550825
3588,C,A,0.75053287,0.02515238,0.22431478
3589,A,A,0.95598364,0.007813073,0.03620343
3590,B,B,0.13103275,0.75349677,0.11547052
3591,B,B,0.10703445,0.80500525,0.08796028
3592,B,B,0.2294277,0.56314886,0.2074234
3593,B,B,0.05164548,0.84528035,0.10307408
3594,C,A,0.835554,0.024549713,0.13989624
3595,A,A,0.8086676,0.0724718,0.11886058
3596,B,B,0.077038564,0.8346903,0.08827118
3597,A,A,0.90670305,0.043340847,0.0499561
3598,A,A,0.93007916,0.008874505,0.061046343
3599,A,A,0.61965317,0.07855121,0.30179557
3600,B,B,0.028360162,0.9521823,0.019457491
3601,C,C,0.083026685,0.017315194,0.8996581
3602,C,C,0.07350541,0.2726388,0.6538558
3603,A,A,0.9643092,0.007655753,0.028035037
3604,C,B,0.1536708,0.49650225,0.3498269
3605,C,C,0.2840187,0.04681775,0.6691636
3606,A,A,0.8861323,0.020179879,0.09368774
3607,A,B,0.30809978,0.56088984,0.13101038
3608,B,B,0.11193312,0.65714496,0.23092192
3609,C,C,0.1251892,0.034640275,0.84017056
3610,C,C,0.18733025,0.118190445,0.6944793
3611,B,B,0.19186951,0.7033678,0.10476272
3612,A,A,0.96047807,0.0135974055,0.025924455
3613,C,C,0.14043663,0.09906589,0.76049745
3614,A,A,0.90464586,0.013174191,0.08217994
3615,A,A,0.93309706,0.013879875,0.053023018
3616,B,B,0.25352368,0.63412446,0.11235184
3617,C,C,0.07937271,0.22962725,0.69100004
3618,B,B,0.064284176,0.9011203,0.034595575
3619,C,C,0.15594268,0.098044895,0.7460124
3620,C,C,0.47963315,0.03405883,0.48630795
3621,A,A,0.9408672,0.016676035,0.042456724
3622,C,C,0.078904256,0.24102868,0.68006706
3623,A,C,0.41347623,0.05763262,0.52889115
3624,A,A,0.81976473,0.039610185,0.14062504
3625,B,B,0.014017958,0.96288675,0.023095215
3626,A,A,0.98956394,0.0017412637,0.008694735
3627,B,B,0.012688351,0.9803073,0.007004296
3628,B,B,0.04274958,0.934495,0.022755401
3629,B,B,0.030310005,0.95574576,0.013944284
3630,B,B,0.021702616,0.95997804,0.018319335
3631,C,C,0.05382052,0.036936376,0.9092431
3632,C,C,0.31947312,0.10962523,0.57090163
3633,C,C,0.072240025,0.15844564,0.76931435
3634,A,A,0.84856474,0.016591124,0.13484414
3635,C,A,0.550104,0.028415106,0.4214808
3636,A,A,0.97814137,0.0031460254,0.01871251
3637,A,A,0.87706304,0.010750664,0.1121863
3638,C,C,0.40224332,0.070709676,0.527047
3639,C,C,0.023000583,0.11056683,0.8664326
3640,C,C,0.20462205,0.031362817,0.76401514
3641,B,B,0.051626064,0.87486243,0.07351144
3642,B,B,0.03632223,0.94837457,0.0153032085
3643,B,B,0.082926534,0.7289895,0.18808399
3644,C,C,0.04631457,0.19361965,0.7600658
3645,A,A,0.8636,0.04471592,0.09168404
3646,C,B,0.035052318,0.93748087,0.027466793
3647,C,C,0.14620392,0.15287487,0.7009212
3648,A,A,0.87464386,0.038140666,0.08721542
3649,C,C,0.12462939,0.07470956,0.8006611
3650,C,C,0.05746694,0.12904319,0.81348985
3651,B,B,0.16003402,0.72250015,0.11746592
3652,C,B,0.1031598,0.5655724,0.3312678
3653,C,C,0.13310999,0.11917086,0.74771917
3654,C,A,0.8065659,0.016885303,0.1765488
3655,C,C,0.21789725,0.0647721,0.71733063
3656,B,A,0.6442541,0.21273547,0.14301054
3657,A,A,0.87271416,0.029634511,0.097651325
3658,A,A,0.93737006,0.016851071,0.045778863
3659,C,C,0.03338313,0.04647713,0.9201398
3660,B,B,0.09434467,0.8409542,0.06470119
3661,A,A,0.94853616,0.008705817,0.042758074
3662,A,A,0.9689359,0.0038669952,0.027197033
3663,C,C,0.09056773,0.12032017,0.7891121
3664,C,C,0.22502866,0.11212137,0.66285
3665,A,A,0.9442244,0.012302183,0.04347342
3666,C,C,0.082724534,0.07909817,0.83817726
3667,A,A,0.9592742,0.0050868015,0.03563898
3668,B,B,0.14368556,0.7066922,0.14962222
3669,A,C,0.33108115,0.28739095,0.3815279
3670,A,A,0.9727893,0.0036688934,0.023541838
3671,B,B,0.033589385,0.9400383,0.026372274
3672,C,A,0.38666156,0.25730836,0.35603005
3673,A,A,0.95338774,0.0076916367,0.03892057
3674,C,B,0.12178508,0.8318628,0.046352047
3675,B,B,0.031975813,0.92783695,0.040187355
3676,C,C,0.11029494,0.12865384,0.76105124
3677,A,A,0.9413735,0.012121285,0.04650515
3678,C,C,0.08268137,0.35340992,0.5639087
3679,A,A,0.88935757,0.013928547,0.09671386
3680,B,B,0.0589225,0.91162527,0.029452175
3681,A,A,0.96421826,0.008307829,0.027473968
3682,A,A,0.6182743,0.15832792,0.22339784
3683,C,C,0.083751515,0.23938228,0.67686623
3684,C,C,0.09091835,0.25352198,0.65555966
3685,B,B,0.03686934,0.93280053,0.030330218
3686,A,B,0.24621366,0.6834009,0.0703854
3687,A,A,0.8383302,0.018424815,0.1432449
3688,C,C,0.18582882,0.06932058,0.7448505
3689,C,A,0.5894485,0.085257925,0.32529357
3690,B,B,0.077076264,0.87947017,0.043453563
3691,B,B,0.03402066,0.94359857,0.022380829
3692,A,A,0.57419026,0.061723735,0.364086
3693,C,C,0.3671435,0.053804453,0.5790521
3694,A,A,0.58105993,0.19239749,0.22654258
3695,C,C,0.015236857,0.2765962,0.70816696
3696,A,A,0.91396207,0.013997561,0.07204032
3697,C,C,0.09172357,0.043394797,0.86488163
3698,B,B,0.037821673,0.82247835,0.13969998
3699,B,B,0.07043402,0.89409894,0.035466928
3700,B,B,0.30071706,0.6263135,0.07296951
3701,B,B,0.043804064,0.9174912,0.038704723
3702,A,A,0.9402083,0.011440506,0.04835124
3703,C,C,0.08811771,0.35780144,0.55408084
3704,A,A,0.9684623,0.0041896817,0.02734805
3705,B,B,0.09227692,0.82916456,0.07855853
3706,A,A,0.95392287,0.006584707,0.039492402
3707,B,B,0.010051791,0.98437595,0.005572249
3708,A,A,0.9694705,0.0031598608,0.027369564
3709,C,C,0.061342098,0.090560704,0.84809726
3710,A,A,0.98665816,0.0024286374,0.01091321
3711,A,A,0.56165934,0.30684707,0.13149358
3712,C,C,0.18226059,0.074171215,0.74356824
3713,A,A,0.9714967,0.0054339035,0.023069348
3714,A,A,0.95946,0.007382868,0.033157073
3715,A,A,0.93985885,0.021106305,0.03903483
3716,C,A,0.8373121,0.033906847,0.12878105
3717,B,B,0.060974482,0.8528086,0.086217
3718,B,B,0.15157986,0.78295887,0.06546124
3719,C,C,0.18831193,0.07357403,0.738114
3720,B,B,0.05674036,0.91374594,0.02951365
3721,B,B,0.025365766,0.9541104,0.020523788
3722,B,A,0.6461408,0.1596726,0.19418661
3723,A,A,0.58276916,0.080827795,0.33640304
3724,A,A,0.87133586,0.044683315,0.08398079
3725,B,B,0.04463922,0.9230894,0.03227143
3726,B,B,0.15112922,0.79436696,0.054503884
3727,B,B,0.14523773,0.8021527,0.05260957
3728,A,A,0.9111948,0.01496044,0.07384473
3729,C,C,0.10128453,0.04290471,0.8558108
3730,C,A,0.54773426,0.115121655,0.33714414
3731,B,B,0.3679458,0.41765228,0.21440195
3732,B,B,0.004907819,0.99257225,0.0025199354
3733,A,A,0.8363631,0.038562715,0.12507422
3734,C,C,0.14740236,0.101649515,0.7509481
3735,A,A,0.975311,0.0061217374,0.018567223
3736,B,B,0.020712934,0.9635322,0.01575482
3737,B,B,0.08964022,0.8391162,0.07124353
3738,B,B,0.10343832,0.76644695,0.1301147
3739,C,C,0.027652249,0.115557194,0.8567906
3740,C,C,0.2613836,0.09881321,0.6398032
3741,C,A,0.47421503,0.06974639,0.4560385
3742,A,A,0.70675486,0.16207397,0.13117108
3743,A,A,0.7515767,0.018935936,0.2294873
3744,C,B,0.03399865,0.59925187,0.3667495
3745,C,C,0.056429006,0.124049425,0.81952155
3746,B,B,0.009520943,0.9853918,0.0050872876
3747,C,C,0.094697654,0.14007792,0.76522446
3748,A,A,0.95722646,0.014292192,0.02848135
3749,C,C,0.32987845,0.14720857,0.522913
3750,B,B,0.122098245,0.8149291,0.06297266
3751,B,B,0.0060094697,0.98540306,0.008587419
3752,B,B,0.016778184,0.95821565,0.02500614
3753,A,A,0.94924295,0.012364249,0.038392823
3754,C,A,0.84895515,0.039628193,0.11141668
3755,A,A,0.9594861,0.009286953,0.03122689
3756,B,B,0.35592788,0.52661324,0.11745881
3757,C,C,0.06053049,0.295879,0.6435905
3758,A,A,0.9940943,0.00090874237,0.004996997
3759,C,C,0.15382403,0.09597593,0.75020003
3760,B,B,0.010336079,0.97853124,0.011132644
3761,A,A,0.7639169,0.07704258,0.15904059
3762,A,A,0.74345934,0.066147916,0.19039276
3763,C,C,0.093360774,0.11571479,0.79092443
3764,C,C,0.2870168,0.12548561,0.5874976
3765,A,A,0.7652824,0.022259053,0.21245854
3766,C,C,0.07383512,0.09651852,0.8296464
3767,B,B,0.014978161,0.97688466,0.008137243
3768,B,B,0.038016267,0.841461,0.1205227
3769,B,B,0.0659886,0.88344073,0.050570633
3770,B,B,0.046813156,0.8482218,0.10496514
3771,B,B,0.049803514,0.92961913,0.020577312
3772,C,C,0.35330483,0.0452402,0.601455
3773,A,A,0.8727634,0.01585943,0.11137716
3774,B,B,0.048860844,0.8966023,0.054536846
3775,B,B,0.04008569,0.8564501,0.10346431
3776,C,C,0.14946328,0.093072094,0.75746465
3777,A,A,0.98976666,0.0010291017,0.009204178
3778,B,A,0.73316777,0.08868245,0.1781497
3779,C,C,0.08082287,0.32647842,0.5926987
3780,A,A,0.93844205,0.006653389,0.05490453
3781,C,C,0.14367081,0.07822635,0.7781029
3782,A,A,0.8027996,0.01649054,0.18070981
3783,B,B,0.12808621,0.7790045,0.09290928
3784,A,A,0.96601003,0.006229682,0.027760243
3785,B,C,0.06465699,0.46550757,0.46983537
3786,B,B,0.13878277,0.794491,0.0667262
3787,B,B,0.083127275,0.8695466,0.04732616
3788,B,A,0.7120015,0.19432501,0.09367351
3789,A,A,0.91796666,0.023554562,0.05847881
3790,B,B,0.12011935,0.8319851,0.047895588
3791,B,B,0.025786974,0.94862604,0.025586925
3792,B,B,0.021706536,0.9659493,0.012344191
3793,C,A,0.72568846,0.010658168,0.2636534
3794,C,C,0.071175985,0.1948961,0.7339279
3795,A,A,0.9771542,0.007098819,0.015747001
3796,A,A,0.9722517,0.0048061786,0.022942165
3797,C,C,0.36588803,0.25349784,0.3806141
3798,B,B,0.03223167,0.93789804,0.029870234
3799,C,C,0.2966719,0.024498804,0.6788293
3800,C,C,0.13878764,0.18181235,0.67939997
3801,B,B,0.023971118,0.8886752,0.0873537
3802,A,A,0.9356728,0.023219457,0.04110769
3803,B,B,0.032433208,0.9174164,0.050150435
3804,A,A,0.93931055,0.018066859,0.042622503
3805,B,B,0.06021453,0.873186,0.06659945
3806,C,C,0.09986827,0.07650168,0.8236301
3807,A,A,0.9130367,0.01409354,0.07286974
3808,B,B,0.039436366,0.7350773,0.22548632
3809,C,B,0.029962061,0.533836,0.43620196
3810,C,C,0.1337138,0.119785555,0.7465006
3811,B,B,0.013308587,0.9750337,0.011657761
3812,B,B,0.04049273,0.9181078,0.041399393
3813,A,A,0.8526985,0.03169534,0.115606144
3814,C,A,0.65115464,0.06448011,0.2843652
3815,B,B,0.057767853,0.9086032,0.033629015
3816,C,C,0.13587692,0.045548897,0.81857425
3817,A,A,0.92161757,0.027017877,0.051364616
3818,C,C,0.03604971,0.031387582,0.93256277
3819,B,B,0.14626034,0.50730133,0.34643835
3820,A,C,0.17127843,0.1371574,0.69156414
3821,B,B,0.059961226,0.64280194,0.2972368
3822,A,A,0.9825227,0.0037298116,0.013747511
3823,A,A,0.9711267,0.003023686,0.02584952
3824,A,A,0.59686077,0.25268787,0.15045133
3825,B,B,0.023477368,0.9217961,0.054726563
3826,B,B,0.046386912,0.91445935,0.039153792
3827,A,B,0.34264442,0.5090422,0.1483134
3828,B,B,0.094378255,0.7581062,0.14751552
3829,C,A,0.66259086,0.060673814,0.27673528
3830,A,A,0.9316455,0.019478224,0.04887635
3831,C,B,0.081291705,0.6591832,0.2595251
3832,B,B,0.020160941,0.9410448,0.038794175
3833,A,A,0.99148285,0.0017501762,0.0067669633
3834,A,A,0.9484629,0.008823312,0.042713862
3835,B,B,0.05490623,0.91171205,0.033381652
3836,C,C,0.26686785,0.04570943,0.6874227
3837,B,B,0.09428928,0.8695042,0.03620651
3838,C,C,0.04448114,0.049444325,0.90607446
3839,C,B,0.2048833,0.6834314,0.111685306
3840,A,A,0.45859,0.45592734,0.08548265
3841,A,C,0.30036154,0.13797273,0.5616657
3842,B,B,0.096446395,0.55366737,0.34988627
3843,C,B,0.0661239,0.8467513,0.08712484
3844,B,B,0.010097405,0.97954434,0.010358302
3845,A,A,0.72666997,0.013049315,0.26028076
3846,A,A,0.89455366,0.016325295,0.08912108
3847,B,B,0.038335737,0.9129785,0.04868575
3848,B,B,0.027072294,0.94423264,0.028694978
3849,B,B,0.050761644,0.8232705,0.12596786
3850,C,A,0.5406015,0.10222003,0.35717848
3851,B,B,0.038755383,0.78846985,0.17277476
3852,C,C,0.09881085,0.06461818,0.8365709
3853,A,A,0.6624215,0.03406741,0.30351114
3854,C,A,0.7489025,0.08954624,0.16155122
3855,A,A,0.7216603,0.058908008,0.21943164
3856,B,B,0.03500532,0.78735465,0.17764
3857,C,A,0.7946759,0.061245084,0.144079
3858,A,A,0.9032208,0.004892819,0.09188638
3859,B,B,0.15554397,0.7805175,0.06393852
3860,C,C,0.17299876,0.032326326,0.7946749
3861,C,C,0.062873915,0.058343336,0.87878275
3862,C,C,0.1449629,0.07999175,0.77504534
3863,B,B,0.18333642,0.7094558,0.107207805
3864,A,A,0.99127275,0.000987707,0.007739641
3865,C,A,0.9004428,0.013905007,0.08565223
3866,B,B,0.030292984,0.93725675,0.03245028
3867,B,B,0.18018098,0.72848576,0.09133331
3868,A,A,0.958402,0.008150857,0.03344711
3869,B,B,0.026462467,0.9482819,0.025255581
3870,A,A,0.95198673,0.010629958,0.037383333
3871,B,B,0.09148763,0.8656185,0.042893864
3872,B,B,0.023726687,0.9604994,0.015773963
3873,C,C,0.19680387,0.0799987,0.7231974
3874,C,C,0.16972554,0.04694652,0.78332794
3875,C,C,0.36126938,0.27016816,0.36856243
3876,A,A,0.9691349,0.008164343,0.02270068
3877,C,C,0.14151716,0.037025064,0.82145774
3878,A,B,0.04647531,0.9289639,0.024560785
3879,A,A,0.94058275,0.016817223,0.042599976
3880,C,A,0.64440405,0.056211144,0.29938483
3881,C,C,0.2033013,0.10778595,0.68891275
3882,A,A,0.9828188,0.0023611393,0.014820037
3883,C,C,0.20357428,0.034133684,0.7622921
3884,A,A,0.93283653,0.012647749,0.054515738
3885,C,A,0.95183223,0.0076236087,0.04054411
3886,A,A,0.9592973,0.012834062,0.02786863
3887,B,B,0.066385165,0.75017077,0.18344414
3888,B,B,0.059794743,0.7442664,0.19593884
3889,A,A,0.9674953,0.0059883986,0.026516363
3890,C,A,0.46887174,0.1290202,0.402108
3891,C,A,0.9002458,0.012156384,0.08759787
3892,A,A,0.98725826,0.0024612502,0.010280509
3893,B,B,0.101822875,0.8612479,0.036929257
3894,C,C,0.26036555,0.05992245,0.67971194
3895,B,A,0.44651142,0.37746525,0.17602335
3896,B,B,0.10325043,0.80544025,0.09130934
3897,B,B,0.0101872105,0.9754842,0.014328655
3898,B,A,0.6192369,0.23679648,0.14396666
3899,B,B,0.006926777,0.98617744,0.006895838
3900,A,A,0.977684,0.0015536321,0.020762378
3901,B,B,0.017101157,0.8996444,0.083254494
3902,C,C,0.04385411,0.15634896,0.79979694
3903,B,B,0.051133897,0.8732606,0.0756055
3904,A,A,0.97506624,0.003298463,0.021635342
3905,C,C,0.09898153,0.12139705,0.7796214
3906,A,A,0.7595681,0.017795198,0.22263665
3907,A,A,0.908051,0.028340396,0.06360855
3908,B,B,0.038757153,0.70308745,0.25815538
3909,C,A,0.54984355,0.04132553,0.40883097
3910,B,B,0.08886224,0.52362764,0.38751012
3911,B,B,0.0457579,0.91847754,0.035764433
3912,A,A,0.9262657,0.018119855,0.055614393
3913,B,B,0.017037146,0.97520965,0.0077532423
3914,B,B,0.084346615,0.84970164,0.065951735
3915,C,B,0.028413018,0.9015361,0.07005092
3916,C,C,0.08353591,0.13953929,0.77692485
3917,B,B,0.02252414,0.96027875,0.017197132
3918,C,C,0.0564281,0.05035748,0.8932144
3919,C,A,0.521854,0.08696325,0.39118272
3920,A,A,0.9464741,0.013785439,0.039740607
3921,C,A,0.8531343,0.05994662,0.08691908
3922,A,A,0.98841256,0.001424905,0.010162581
3923,B,B,0.16122454,0.7791742,0.059601292
3924,B,B,0.022389416,0.96349794,0.0141127305
3925,C,C,0.09992401,0.1056765,0.79439944
3926,B,B,0.02059248,0.9239947,0.05541271
3927,B,B,0.06901765,0.86873657,0.062245872
3928,C,A,0.6868043,0.08265875,0.2305369
3929,C,C,0.2895097,0.07953452,0.6309558
3930,A,A,0.923511,0.017745713,0.058743313
3931,A,A,0.86017376,0.06105909,0.078767136
3932,B,B,0.011686084,0.9789627,0.009351122
3933,A,A,0.97743285,0.0025174231,0.020049734
3934,A,B,0.051453173,0.80462265,0.14392415
3935,A,A,0.9027588,0.022565901,0.07467525
3936,A,A,0.88991266,0.022856874,0.08723044
3937,B,B,0.09104457,0.85231805,0.05663731
3938,A,A,0.94715756,0.014196365,0.038645986
3939,C,C,0.06916922,0.028560726,0.9022701
3940,B,B,0.10942885,0.82960415,0.060967043
3941,C,C,0.14199935,0.2666702,0.59133047
3942,C,C,0.15027045,0.1655021,0.68422747
3943,A,A,0.47931442,0.05109304,0.46959248
3944,C,A,0.6313814,0.07421164,0.2944069
3945,C,A,0.8014213,0.053481817,0.14509688
3946,A,A,0.89905137,0.01738803,0.08356055
3947,B,B,0.1372807,0.6802155,0.1825038
3948,A,C,0.45800647,0.043841742,0.49815178
3949,A,A,0.9647037,0.006370096,0.028926278
3950,A,A,0.97522765,0.002528577,0.022243755
3951,A,A,0.9817417,0.0030183832,0.015239904
3952,C,C,0.12025556,0.118603155,0.7611413
3953,A,A,0.9193892,0.015487913,0.06512298
3954,A,A,0.92030644,0.005969873,0.073723756
3955,C,C,0.45773938,0.015473675,0.52678686
3956,B,B,0.09370927,0.59916425,0.3071265
3957,C,C,0.12244577,0.27507874,0.60247546
3958,A,A,0.93826646,0.008346077,0.053387545
3959,A,A,0.7375822,0.031505186,0.23091264
3960,A,A,0.9385269,0.01772966,0.043743428
3961,A,A,0.6064015,0.034698408,0.3589
3962,A,A,0.98188007,0.0025584379,0.01556151
3963,B,B,0.027497107,0.91853255,0.053970303
3964,B,B,0.024238847,0.94124055,0.034520578
3965,A,A,0.95369494,0.013099244,0.033205807
3966,A,A,0.9403019,0.0084475055,0.0512506
3967,C,C,0.060709517,0.05853692,0.8807536
3968,A,A,0.9849685,0.0023467564,0.012684871
3969,C,C,0.16005903,0.10416378,0.73577726
3970,C,C,0.44089708,0.042123653,0.5169793
3971,B,B,0.07344602,0.8442679,0.08228607
3972,A,A,0.8836631,0.04178729,0.07454965
3973,A,B,0.3486955,0.5408606,0.1104439
3974,B,B,0.08444457,0.7450685,0.1704869
3975,C,A,0.92872506,0.021203147,0.05007177
3976,B,B,0.10101806,0.8518146,0.047167383
3977,B,B,0.02966917,0.9577645,0.012566377
3978,A,A,0.9315014,0.014169429,0.05432917
3979,B,A,0.5557721,0.29862753,0.14560035
3980,A,A,0.6451231,0.044880807,0.30999613
3981,C,A,0.64848447,0.107593484,0.24392213
3982,B,B,0.15696397,0.4578054,0.3852306
3983,B,B,0.034898944,0.89794254,0.06715854
3984,C,A,0.7835514,0.036668275,0.17978036
3985,B,B,0.10115668,0.8548027,0.044040598
3986,B,B,0.027402876,0.9423363,0.030260904
3987,A,A,0.8962648,0.010636984,0.09309823
3988,B,B,0.012806704,0.97548306,0.011710307
3989,A,A,0.89589673,0.027881294,0.07622193
3990,C,B,0.048135076,0.8832169,0.068647936
3991,A,A,0.8496795,0.009327944,0.14099249
3992,A,A,0.80755043,0.124887414,0.06756206
3993,A,A,0.4758366,0.10065338,0.42351002
3994,C,B,0.038493,0.7570107,0.20449634
3995,A,A,0.8648714,0.0453354,0.08979321
3996,A,A,0.9161447,0.016896324,0.066958904
3997,A,A,0.6004237,0.095022954,0.3045534
3998,C,C,0.14163546,0.036787976,0.82157654
3999,B,B,0.11438726,0.76543736,0.12017535
4000,C,C,0.13956556,0.041262202,0.81917226
4001,A,A,0.88758177,0.037844706,0.07457355
4002,A,A,0.9837547,0.0031470526,0.01309834
4003,A,A,0.85412747,0.02146254,0.12440998
4004,C,C,0.18611138,0.17412576,0.6397629
4005,A,A,0.91251105,0.022753183,0.06473587
4006,B,B,0.024948793,0.9414297,0.033621628
4007,C,C,0.10650074,0.04391329,0.84958595
4008,A,A,0.9349054,0.02520296,0.039891597
4009,A,A,0.9883913,0.0016261329,0.00998265
4010,B,B,0.024025599,0.96308786,0.012886555
4011,C,C,0.20672154,0.087947935,0.70533043
4012,B,B,0.041298408,0.91936517,0.039336447
4013,B,B,0.066431485,0.6115714,0.32199714
4014,A,A,0.7803585,0.10827423,0.11136725
4015,A,A,0.9300848,0.014969713,0.054945476
4016,C,C,0.03664413,0.09249735,0.8708585
4017,A,A,0.91823727,0.018028416,0.06373423
4018,B,B,0.08332292,0.88382995,0.032847065
4019,B,B,0.06684158,0.8900738,0.043084625
4020,C,C,0.42872125,0.06746064,0.5038181
4021,C,C,0.07895219,0.24253553,0.6785123
4022,C,C,0.048358817,0.093318366,0.85832286
4023,C,C,0.040505864,0.13731511,0.822179
4024,B,B,0.14180194,0.7955504,0.06264758
4025,B,B,0.10115161,0.8564887,0.04235976
4026,C,C,0.040702682,0.14506298,0.81423426
4027,B,B,0.017078849,0.9012461,0.08167515
4028,A,C,0.38709614,0.1401061,0.47279778
4029,B,B,0.05880702,0.91205096,0.029141996
4030,B,B,0.06416687,0.79401416,0.1418189
4031,B,C,0.08961668,0.45378503,0.45659828
4032,A,A,0.8430536,0.0415915,0.11535496
4033,C,C,0.09821222,0.06292237,0.8388654
4034,C,A,0.7563675,0.06775833,0.17587419
4035,C,C,0.081911325,0.071473405,0.8466153
4036,B,B,0.028312923,0.9409862,0.030700825
4037,A,A,0.92440873,0.010604059,0.064987294
4038,C,C,0.11999226,0.12610471,0.75390303
4039,C,C,0.072739564,0.3928865,0.5343739
4040,C,C,0.38565868,0.22533569,0.3890057
4041,A,A,0.94710326,0.007356595,0.045540243
4042,A,A,0.8882036,0.021643901,0.09015246
4043,C,C,0.1675497,0.030281179,0.8021691
4044,C,C,0.076666094,0.06552544,0.8578084
4045,C,C,0.28030664,0.110957615,0.60873574
4046,B,B,0.03848642,0.92613024,0.035383403
4047,A,A,0.9774114,0.0057985415,0.016790057
4048,A,A,0.9437469,0.009706645,0.04654634
4049,B,B,0.058617588,0.88106376,0.060318716
4050,B,B,0.07059306,0.74293774,0.1864692
4051,A,A,0.9863753,0.0026471692,0.010977502
4052,A,A,0.59922254,0.2076752,0.19310226
4053,C,C,0.21793208,0.11769397,0.664374
4054,C,C,0.2357609,0.12419917,0.6400399
4055,C,A,0.5434794,0.21532625,0.2411944
4056,A,A,0.8653045,0.039722968,0.09497262
4057,A,A,0.9283524,0.011542969,0.060104664
4058,C,C,0.23471412,0.19246525,0.5728206
4059,C,C,0.1590847,0.060700797,0.7802145
4060,B,B,0.029764699,0.91280353,0.057431772
4061,A,A,0.9108596,0.016794294,0.07234613
4062,A,A,0.98468876,0.002253976,0.01305726
4063,A,A,0.96923494,0.0076314933,0.023133507
4064,A,A,0.778104,0.14447398,0.07742194
4065,A,A,0.72725683,0.08420376,0.18853936
4066,A,A,0.9012107,0.02674876,0.07204053
4067,A,A,0.4513396,0.41866395,0.12999642
4068,C,C,0.32284915,0.30648947,0.3706614
4069,A,A,0.97734845,0.0046282653,0.018023206
4070,A,A,0.98361397,0.0033442965,0.013041732
4071,C,C,0.08910397,0.07132016,0.8395759
4072,B,B,0.041821923,0.91509926,0.043078817
4073,C,C,0.04261332,0.13821438,0.8191723
4074,A,C,0.20061487,0.2150542,0.584331
4075,C,C,0.24978903,0.24297749,0.5072335
4076,C,C,0.24475811,0.038902294,0.71633965
4077,B,B,0.22256482,0.71029764,0.06713755
4078,A,A,0.9828941,0.003455848,0.013650044
4079,B,B,0.37026656,0.47136343,0.15836999
4080,C,C,0.09362704,0.16109897,0.745274
4081,B,B,0.021552524,0.96505505,0.01339242
4082,A,A,0.9411184,0.012271887,0.046609737
4083,A,B,0.43415642,0.43941453,0.12642911
4084,C,A,0.77531826,0.018801782,0.20587993
4085,C,C,0.19666885,0.050265394,0.75306576
4086,B,B,0.051003054,0.91152483,0.03747221
4087,B,B,0.023654548,0.9629205,0.013424966
4088,B,B,0.10268222,0.79349583,0.10382188
4089,B,B,0.006819441,0.983659,0.009521483
4090,B,B,0.060830016,0.8911517,0.048018266
4091,A,A,0.97833854,0.0023281719,0.019333255
4092,A,A,0.9325346,0.022498712,0.04496675
4093,A,A,0.9465781,0.008333661,0.04508829
4094,B,B,0.23105352,0.6538433,0.11510319
4095,C,B,0.23650023,0.59262586,0.17087395
4096,B,B,0.06324706,0.89317864,0.0435742
4097,A,A,0.9044687,0.02340153,0.07212979
4098,A,A,0.8079733,0.041575335,0.15045133
4099,A,A,0.47565588,0.41844264,0.1059015
4100,C,C,0.053655576,0.44350916,0.5028352
4101,B,B,0.2756121,0.6160442,0.10834373
4102,A,A,0.7902534,0.084099375,0.12564717
4103,C,A,0.6444427,0.061304256,0.29425302
4104,B,B,0.004389896,0.9863669,0.009243204
4105,A,A,0.9763716,0.004884659,0.018743709
4106,A,A,0.97705746,0.0046991273,0.018243402
4107,A,B,0.37343788,0.38371217,0.24285002
4108,A,A,0.9349768,0.023048757,0.04197448
4109,C,C,0.058564253,0.07755101,0.8638848
4110,C,C,0.4349671,0.071274534,0.49375835
