,actual_label,predicted_label,prob_class_A,prob_class_B,prob_class_C
1197,B,B,0.118847966,0.720164,0.16098803
1198,C,B,0.13421324,0.7762878,0.08949895
1199,C,A,0.8937814,0.02552045,0.08069813
1200,C,C,0.23910488,0.14746179,0.6134333
1201,C,C,0.07396217,0.036351148,0.88968664
1202,C,C,0.41978794,0.09268219,0.48752984
1203,A,C,0.09938859,0.4300225,0.47058898
1204,C,C,0.12182681,0.08303021,0.79514295
1205,C,C,0.39672685,0.11665012,0.48662314
1206,A,A,0.7560459,0.18540807,0.05854604
1207,A,A,0.92909354,0.027554719,0.043351747
1208,C,C,0.1322816,0.056253172,0.81146526
1209,C,C,0.037770048,0.34318042,0.6190495
1210,A,A,0.7999436,0.050423525,0.1496329
1211,B,B,0.24837472,0.54738307,0.20424221
1212,B,B,0.117902145,0.7852287,0.09686908
1213,C,C,0.3140086,0.08350353,0.6024879
1214,C,C,0.3194289,0.08479157,0.59577954
1215,B,A,0.7057876,0.17800754,0.11620487
1216,B,B,0.085879855,0.8806148,0.033505302
1217,C,A,0.52901155,0.039073475,0.43191501
1218,B,B,0.04025456,0.7026609,0.25708443
1219,A,A,0.6976732,0.03901209,0.26331475
1220,A,A,0.6868985,0.06293919,0.25016227
1221,C,C,0.06654634,0.046387747,0.8870659
1222,A,A,0.8456441,0.02706925,0.12728666
1223,B,B,0.022246204,0.80971915,0.16803464
1224,A,A,0.8691996,0.035520203,0.09528015
1225,A,A,0.86531717,0.0861028,0.04858001
1226,A,A,0.6201667,0.116053194,0.26378006
1227,C,C,0.07527261,0.028276313,0.89645106
1228,C,A,0.89006394,0.043999504,0.06593657
1229,A,A,0.830442,0.06250243,0.10705552
1230,B,C,0.0825642,0.21458335,0.7028524
1231,A,A,0.8373508,0.06053675,0.10211243
1232,B,B,0.07216527,0.6942092,0.23362552
1233,B,B,0.15977736,0.81034344,0.029879227
1234,A,A,0.8738135,0.074209094,0.051977415
1235,B,B,0.06465608,0.81335956,0.12198445
1236,B,B,0.047950886,0.8391248,0.11292437
1237,B,C,0.07155571,0.07398246,0.85446185
1238,C,B,0.030784557,0.8831614,0.08605404
1239,C,C,0.25003836,0.100348525,0.6496131
1240,C,C,0.3559245,0.11875979,0.5253157
1241,C,C,0.15189037,0.25354433,0.5945653
1242,A,A,0.8766593,0.019110829,0.10422989
1243,B,B,0.15004505,0.5487995,0.30115542
1244,B,B,0.24955977,0.699965,0.050475195
1245,A,A,0.9404248,0.016102003,0.04347327
1246,B,C,0.062160805,0.073134206,0.864705
1247,B,A,0.66862905,0.121340245,0.2100308
1248,C,C,0.1633198,0.41378063,0.4228996
1249,B,B,0.13882124,0.7548377,0.10634106
1250,B,B,0.18116507,0.7421071,0.07672784
1251,B,C,0.068691604,0.020031532,0.9112769
1252,A,A,0.40937406,0.2062721,0.38435388
1253,C,A,0.7210339,0.08200008,0.19696611
1254,A,A,0.793321,0.029902274,0.17677677
1255,B,B,0.053689014,0.8153199,0.13099107
1256,A,A,0.9132917,0.038187698,0.04852056
1257,B,A,0.8032271,0.095753156,0.101019666
1258,B,B,0.036950763,0.88738006,0.075669125
1259,A,A,0.88805044,0.05621064,0.055738878
1260,C,C,0.23768966,0.06365181,0.69865847
1261,C,C,0.4252982,0.048376612,0.52632517
1262,B,C,0.050792273,0.044933487,0.90427417
1263,B,B,0.31870565,0.4949729,0.18632145
1264,A,C,0.35148862,0.0968685,0.55164295
1265,A,A,0.9451067,0.012782452,0.04211085
1266,C,C,0.13326141,0.04457686,0.82216173
1267,C,A,0.88380444,0.062216863,0.05397863
1268,A,A,0.75168973,0.08257962,0.16573061
1269,B,B,0.10480815,0.5796936,0.31549823
1270,A,A,0.90042037,0.031980492,0.06759913
1271,A,C,0.10165736,0.10521565,0.79312706
1272,C,C,0.051991396,0.17445043,0.7735581
1273,A,C,0.317352,0.14830963,0.53433836
1274,A,A,0.86749023,0.03958967,0.09292015
1275,C,C,0.4340276,0.081011735,0.48496062
1276,B,B,0.11153467,0.85859203,0.029873297
1277,C,C,0.040123936,0.2176578,0.74221826
1278,A,C,0.029831931,0.046043515,0.9241246
1279,C,C,0.23442857,0.1128637,0.65270776
1280,A,A,0.5590661,0.12166976,0.31926405
1281,C,C,0.32400972,0.063369386,0.6126209
1282,C,C,0.15893802,0.04862079,0.7924412
1283,A,A,0.86578846,0.087224945,0.046986602
1284,B,C,0.29829067,0.14376001,0.5579493
1285,B,A,0.4829989,0.35868737,0.15831375
1286,A,C,0.39484188,0.10664364,0.49851456
1287,B,B,0.085547164,0.76175076,0.15270203
1288,B,B,0.06705927,0.9039647,0.028976098
1289,A,A,0.8831378,0.060524225,0.056337923
1290,C,C,0.32674456,0.056194812,0.61706066
1291,B,C,0.023612922,0.4157637,0.56062335
1292,A,A,0.6357976,0.056313086,0.30788928
1293,A,A,0.95488733,0.016155276,0.02895738
1294,B,B,0.09043731,0.6931304,0.21643235
1295,B,B,0.033795718,0.5778966,0.3883077
1296,C,C,0.028195666,0.03733153,0.9344728
1297,C,C,0.061030913,0.095734216,0.84323484
1298,C,C,0.097291976,0.06852287,0.8341852
1299,C,C,0.03225567,0.042138465,0.9256059
1300,C,B,0.25164533,0.39339852,0.3549562
1301,B,B,0.03304232,0.8269909,0.13996677
1302,B,C,0.04299368,0.39801362,0.5589927
1303,A,C,0.12772457,0.101458654,0.7708168
1304,C,A,0.71658444,0.23157826,0.051837273
1305,C,C,0.2724825,0.2626504,0.46486706
1306,C,C,0.051132645,0.1084047,0.8404626
1307,C,C,0.04099195,0.05861896,0.9003891
1308,C,C,0.07979718,0.07390044,0.84630245
1309,C,C,0.03573603,0.028784115,0.9354799
1310,C,A,0.8351972,0.03604547,0.1287573
1311,B,B,0.40518892,0.50958526,0.08522584
1312,C,C,0.45359176,0.0590697,0.48733854
1313,C,C,0.011693853,0.07182577,0.91648036
1314,C,C,0.29825035,0.12750176,0.5742479
1315,B,B,0.03513522,0.9007099,0.06415486
1316,B,B,0.17286351,0.51850116,0.3086353
1317,A,A,0.3912236,0.32132047,0.28745595
1318,A,C,0.04139621,0.11557554,0.84302825
1319,A,A,0.92434794,0.04063626,0.035015773
1320,B,B,0.035413228,0.77718323,0.18740356
1321,C,A,0.9142687,0.045167003,0.04056429
1322,A,A,0.8400335,0.027087392,0.13287905
1323,B,B,0.14587864,0.527844,0.3262774
1324,B,B,0.14929321,0.8351337,0.01557308
1325,B,B,0.018928679,0.75721145,0.22385989
1326,C,C,0.2761936,0.14722478,0.57658166
1327,C,C,0.4081318,0.05148263,0.54038554
1328,A,A,0.8939267,0.059493545,0.04657982
1329,C,B,0.2710453,0.39366454,0.3352901
1330,A,A,0.9016818,0.017731354,0.08058684
1331,A,A,0.631742,0.07464608,0.2936119
1332,A,A,0.7389167,0.075920954,0.18516234
1333,B,A,0.37790617,0.37504387,0.24704993
1334,B,B,0.026240995,0.92107666,0.0526824
1335,B,B,0.12145147,0.8104753,0.06807327
1336,A,A,0.65688336,0.070449404,0.27266726
1337,A,C,0.4043367,0.15491164,0.44075167
1338,C,A,0.8679755,0.023798816,0.10822576
1339,C,C,0.061748255,0.058737118,0.8795146
1340,A,B,0.25572282,0.57456493,0.16971226
1341,A,C,0.35079166,0.15321353,0.49599472
1342,B,B,0.054492,0.9102887,0.035219245
1343,A,A,0.6865579,0.06768753,0.24575463
1344,A,A,0.61091703,0.08725607,0.3018269
1345,B,B,0.061585,0.8462917,0.092123255
1346,C,C,0.062239192,0.054582126,0.8831787
1347,A,C,0.031900488,0.16168131,0.8064182
1348,B,C,0.085650936,0.40564966,0.5086994
1349,A,A,0.60711795,0.032695226,0.36018682
1350,C,C,0.16117753,0.105085924,0.7337365
1351,A,A,0.60056794,0.092908405,0.30652368
1352,B,B,0.06938135,0.84561765,0.08500104
1353,B,C,0.1260379,0.29782656,0.5761356
1354,A,A,0.6045913,0.08889641,0.30651224
1355,A,C,0.12777801,0.121289365,0.7509326
1356,A,B,0.031348616,0.94389987,0.024751483
1357,C,A,0.7418206,0.13779384,0.12038558
1358,A,A,0.531558,0.11009343,0.35834864
1359,B,B,0.06842601,0.52924764,0.40232638
1360,A,A,0.7520258,0.16482821,0.083145976
1361,C,C,0.12777032,0.13030873,0.74192095
1362,B,B,0.052564185,0.7744206,0.17301512
1363,B,B,0.3083292,0.513437,0.17823383
1364,A,A,0.80354774,0.037998848,0.1584533
1365,B,B,0.11935775,0.803172,0.07747024
1366,B,B,0.056979336,0.77334034,0.16968045
1367,A,A,0.9177884,0.052022018,0.030189632
1368,B,B,0.04781374,0.6755065,0.27667978
1369,A,A,0.666198,0.099075645,0.23472637
1370,C,C,0.049830947,0.021060262,0.92910874
1371,A,A,0.8534698,0.04155251,0.1049777
1372,B,C,0.078687154,0.2599266,0.66138625
1373,C,C,0.1606411,0.09352806,0.7458308
1374,A,A,0.89628786,0.054696273,0.049015827
1375,A,A,0.87956184,0.061215278,0.05922289
1376,B,B,0.045145955,0.86495924,0.08989484
1377,B,C,0.111930616,0.09629213,0.7917773
1378,C,A,0.5962245,0.116727695,0.28704777
1379,A,B,0.014489472,0.8311424,0.15436815
1380,A,A,0.5923149,0.13174407,0.27594104
1381,C,C,0.03696991,0.07109022,0.8919399
1382,A,B,0.073661715,0.8334995,0.092838824
1383,A,A,0.6246316,0.083637506,0.29173088
1384,C,C,0.1452045,0.11391157,0.74088395
1385,C,C,0.15837204,0.088711455,0.7529165
1386,B,C,0.06494706,0.24177653,0.6932764
1387,B,C,0.12643088,0.38905972,0.48450935
1388,C,A,0.45190963,0.124055706,0.4240346
1389,A,A,0.46680036,0.09122094,0.44197875
1390,A,A,0.8438315,0.021928089,0.13424046
1391,B,B,0.15757354,0.5244095,0.31801707
1392,C,C,0.25067168,0.1829356,0.5663928
1393,B,B,0.05351931,0.8658205,0.08066018
1394,B,B,0.06465344,0.8400631,0.095283486
1395,A,C,0.25550044,0.20501041,0.53948915
1396,C,C,0.26236314,0.21153107,0.5261058
1397,C,C,0.13700327,0.117914855,0.7450819
1398,C,C,0.030632522,0.15363908,0.81572837
1399,B,C,0.08497651,0.089163035,0.82586044
1400,A,A,0.57167864,0.05727763,0.37104362
1401,A,A,0.6136563,0.09654748,0.28979623
1402,B,B,0.05559194,0.53951937,0.4048887
1403,A,A,0.7852048,0.02247698,0.19231819
1404,B,A,0.7973919,0.067882,0.13472617
1405,A,A,0.7055275,0.032216474,0.26225606
1406,A,B,0.14124845,0.66848624,0.19026534
1407,A,A,0.6295745,0.07651294,0.29391262
1408,A,A,0.45366344,0.15937796,0.38695857
1409,A,A,0.65089697,0.11120903,0.23789398
1410,A,A,0.50802773,0.43368924,0.05828303
1411,B,B,0.074154116,0.85790807,0.06793777
1412,A,B,0.17346363,0.75376415,0.07277219
1413,A,A,0.7181473,0.083575346,0.19827743
1414,B,C,0.15030324,0.23137316,0.61832356
1415,B,A,0.78374535,0.15545532,0.06079937
1416,C,C,0.08146475,0.06546099,0.8530743
1417,A,A,0.75567454,0.028460735,0.21586466
1418,C,C,0.107358195,0.098011725,0.7946301
1419,C,B,0.10024241,0.82528794,0.074469686
1420,B,B,0.12968436,0.59667635,0.27363938
1421,B,A,0.63820004,0.27395397,0.08784597
1422,B,C,0.13076149,0.3749329,0.49430564
1423,C,A,0.8915324,0.029546304,0.078921296
1424,B,C,0.10689618,0.3432895,0.54981434
1425,B,B,0.20478706,0.64167196,0.15354104
1426,B,B,0.12201713,0.8080488,0.06993413
1427,B,B,0.08719372,0.6472474,0.26555893
1428,B,C,0.08751782,0.357898,0.55458415
1429,C,C,0.037007045,0.05562997,0.907363
1430,A,C,0.24237435,0.21638113,0.54124457
1431,B,B,0.017993234,0.9145441,0.067462735
1432,C,C,0.25417855,0.08142042,0.66440105
1433,B,B,0.12393388,0.8049927,0.071073495
1434,B,B,0.03369325,0.6855494,0.2807573
1435,A,A,0.95109195,0.021681998,0.027226005
1436,C,C,0.10073781,0.14048755,0.75877464
1437,A,B,0.35640508,0.60192496,0.041669983
1438,B,B,0.07373071,0.7712598,0.1550095
1439,C,C,0.030425785,0.09669419,0.8728801
1440,A,B,0.32036152,0.46423337,0.215405
1441,A,C,0.38477734,0.041526407,0.5736963
1442,A,A,0.9441261,0.020905204,0.034968622
1443,B,B,0.07861088,0.806989,0.11440009
1444,A,A,0.8571333,0.048485544,0.09438113
1445,A,A,0.45059374,0.41101918,0.13838707
1446,B,A,0.5690816,0.32494697,0.10597138
1447,A,A,0.52689314,0.089464664,0.38364223
1448,B,C,0.1907921,0.15700501,0.6522029
1449,A,A,0.87970406,0.0291372,0.09115871
1450,C,C,0.095228575,0.32257274,0.58219874
1451,A,C,0.21605313,0.2027339,0.58121294
1452,C,C,0.09917149,0.12174339,0.77908516
1453,A,C,0.31715906,0.019846426,0.66299456
1454,C,C,0.13447006,0.074084945,0.791445
1455,C,A,0.61505973,0.13818389,0.24675639
1456,C,C,0.035169154,0.047870103,0.9169607
1457,C,C,0.057869054,0.048699364,0.8934316
1458,C,C,0.037455577,0.09437809,0.86816627
1459,C,C,0.08083206,0.08074652,0.83842146
1460,B,C,0.034751557,0.24628352,0.71896493
1461,C,C,0.30603746,0.06528104,0.6286815
1462,C,C,0.098513894,0.064810544,0.8366756
1463,C,C,0.3405241,0.05901668,0.6004593
1464,C,C,0.31358445,0.26269314,0.42372245
1465,C,C,0.06643321,0.35007825,0.5834885
1466,A,A,0.8622216,0.05726113,0.08051733
1467,C,C,0.044628378,0.076311305,0.8790603
1468,A,A,0.72338074,0.082824126,0.19379511
1469,A,A,0.55343753,0.07250036,0.37406215
1470,B,B,0.027265467,0.87385064,0.09888388
1471,A,C,0.34052804,0.13333237,0.52613956
1472,B,C,0.38232806,0.11451592,0.50315607
1473,C,A,0.7741364,0.051287655,0.17457597
1474,B,C,0.20513947,0.25722834,0.5376322
1475,B,C,0.049364354,0.37737635,0.5732593
1476,A,A,0.50895864,0.07036387,0.4206775
1477,C,B,0.25712654,0.5923343,0.15053917
1478,C,C,0.19325854,0.13901906,0.6677224
1479,C,C,0.09885346,0.066243455,0.834903
1480,A,A,0.7154422,0.14112443,0.14343335
1481,C,C,0.22897157,0.11311856,0.65790987
1482,C,C,0.03267519,0.059155848,0.908169
1483,A,A,0.8354331,0.065097205,0.09946967
1484,A,A,0.9225432,0.037285935,0.04017085
1485,C,C,0.20363091,0.07896083,0.71740824
1486,B,B,0.25076246,0.63384587,0.11539173
1487,B,B,0.10688954,0.77716273,0.115947776
1488,B,B,0.21118882,0.611162,0.17764921
1489,A,A,0.9382584,0.018926354,0.042815313
1490,A,A,0.5293735,0.10973741,0.36088908
1491,B,C,0.14285065,0.17869528,0.67845404
1492,B,B,0.022031814,0.7805186,0.19744958
1493,B,B,0.13555548,0.70544183,0.15900266
1494,A,C,0.38679996,0.1958743,0.41732574
1495,B,B,0.12921475,0.7135376,0.1572477
1496,B,C,0.084393635,0.42687908,0.48872727
1497,C,C,0.1144159,0.049968466,0.8356156
1498,A,B,0.036799714,0.65863585,0.30456442
1499,A,A,0.7992606,0.05302738,0.14771199
1500,C,C,0.21761025,0.05167138,0.73071843
1501,A,C,0.16167867,0.06766886,0.77065253
1502,C,C,0.07914921,0.35448313,0.5663677
1503,A,A,0.7408958,0.03847008,0.22063413
1504,B,A,0.65710676,0.215132,0.12776123
1505,A,A,0.5412137,0.057486955,0.4012993
1506,B,B,0.06704487,0.6627572,0.27019793
1507,B,C,0.33492577,0.28578055,0.37929362
1508,C,A,0.8879046,0.058753606,0.0533419
1509,C,C,0.19114321,0.035459626,0.77339715
1510,C,C,0.25485405,0.08016675,0.66497916
1511,A,A,0.8738073,0.016476123,0.109716535
1512,A,A,0.9297827,0.036832336,0.03338491
1513,C,C,0.024105677,0.030496407,0.94539785
1514,C,C,0.30847856,0.049012255,0.6425092
1515,C,C,0.2019649,0.1157498,0.6822853
1516,B,B,0.06259978,0.6890479,0.24835242
1517,B,B,0.016176945,0.9682615,0.0155616
1518,C,C,0.041492436,0.024825359,0.9336822
1519,B,A,0.76209056,0.064584374,0.17332509
1520,C,C,0.44869787,0.0805909,0.4707113
1521,C,A,0.50286186,0.17961624,0.31752196
1522,B,C,0.41773352,0.13021068,0.4520558
1523,B,A,0.5092829,0.11022066,0.3804964
1524,C,C,0.137263,0.058556218,0.80418074
1525,C,C,0.42181984,0.061063934,0.51711625
1526,B,B,0.08591334,0.85491335,0.059173293
1527,C,A,0.56289166,0.095936805,0.34117147
1528,C,C,0.083047286,0.13490294,0.7820497
1529,A,A,0.49310485,0.076581836,0.4303133
1530,A,A,0.7208148,0.13190122,0.14728403
1531,A,A,0.7113375,0.09401057,0.19465198
1532,C,C,0.33288044,0.09156047,0.5755591
1533,B,A,0.65293735,0.284496,0.06256666
1534,C,B,0.143565,0.6294539,0.22698115
1535,A,C,0.28795502,0.34515828,0.3668867
1536,B,B,0.35417256,0.4521695,0.19365793
1537,B,B,0.07655192,0.71099275,0.21245529
1538,B,B,0.11742726,0.8226616,0.059911035
1539,B,B,0.055582043,0.65724784,0.2871701
1540,B,C,0.074376136,0.17106785,0.75455606
1541,C,A,0.9008385,0.05873451,0.04042694
1542,B,C,0.04473943,0.3143857,0.6408748
1543,A,C,0.28141186,0.17127044,0.5473177
1544,B,B,0.26537576,0.52642363,0.20820066
1545,B,B,0.1314943,0.6691984,0.19930726
1546,C,C,0.15287504,0.37944183,0.46768314
1547,C,C,0.078301154,0.04918894,0.87250996
1548,B,C,0.04661768,0.09806835,0.85531396
1549,C,A,0.64984775,0.05116374,0.29898846
1550,C,B,0.10046404,0.7503034,0.14923257
1551,C,C,0.05764178,0.10512931,0.8372289
1552,C,C,0.03537225,0.065052696,0.899575
1553,C,C,0.08878114,0.0264283,0.88479054
1554,A,A,0.81246907,0.053854965,0.13367593
1555,A,C,0.29539543,0.03624659,0.66835797
1556,A,A,0.5885957,0.10591053,0.3054938
1557,B,C,0.38376388,0.026528088,0.58970803
1558,C,C,0.087929554,0.39827198,0.5137985
1559,A,A,0.615547,0.27899173,0.105461285
1560,A,A,0.70850223,0.07727655,0.21422125
1561,A,A,0.838428,0.037165105,0.124406934
1562,C,A,0.59785086,0.100244515,0.30190462
1563,A,A,0.9018834,0.05295336,0.04516329
1564,C,C,0.2633294,0.056875203,0.6797954
1565,B,C,0.31109625,0.05343989,0.63546383
1566,A,A,0.90081906,0.026789267,0.07239172
1567,A,C,0.038922157,0.050723277,0.9103546
1568,A,A,0.7793568,0.030064106,0.1905791
1569,C,C,0.13116647,0.41667384,0.4521597
1570,B,B,0.09637095,0.87812614,0.025502935
1571,C,C,0.042750597,0.2581423,0.69910705
1572,C,A,0.85650027,0.03742382,0.10607594
1573,C,C,0.2929223,0.06461335,0.64246434
1574,A,A,0.8057971,0.036442943,0.15775992
1575,B,B,0.080013685,0.85563225,0.0643541
1576,B,B,0.3491728,0.4339191,0.21690814
1577,A,A,0.89614564,0.056786824,0.047067538
1578,C,C,0.044876836,0.07020807,0.8849152
1579,C,C,0.313308,0.23308784,0.45360416
1580,C,C,0.05311356,0.38823485,0.55865157
1581,B,C,0.03553689,0.45450687,0.5099562
1582,C,C,0.040802933,0.112350695,0.8468464
1583,C,C,0.08163433,0.038174953,0.8801907
1584,A,A,0.74947834,0.10379888,0.14672282
1585,A,A,0.5348523,0.06837479,0.39677283
1586,A,C,0.07494588,0.03335522,0.89169884
1587,B,A,0.83405125,0.053933028,0.112015724
1588,A,B,0.3269664,0.3386156,0.33441797
1589,C,C,0.058369983,0.08750921,0.8541208
1590,A,A,0.86273944,0.061783437,0.07547716
1591,A,A,0.94849485,0.009733719,0.041771423
1592,C,C,0.06409594,0.030726912,0.9051772
1593,B,B,0.13456286,0.81655777,0.048879392
1594,A,C,0.073279336,0.046774622,0.879946
1595,C,C,0.21866177,0.087826915,0.69351137
1596,C,C,0.26812458,0.05508793,0.67678744
1597,C,C,0.045762718,0.13823861,0.81599873
1598,A,B,0.031281535,0.9068664,0.061852198
1599,C,A,0.5588886,0.10315681,0.3379546
1600,C,C,0.03454899,0.1302269,0.83522415
1601,B,B,0.13309191,0.8116749,0.05523319
1602,C,C,0.35044518,0.29426348,0.35529143
1603,A,A,0.6686769,0.15532324,0.1759999
1604,A,A,0.93087375,0.01802315,0.05110318
1605,A,A,0.83459246,0.07033998,0.09506759
1606,A,B,0.08945157,0.776489,0.1340594
1607,C,C,0.02866,0.05321704,0.9181229
1608,C,C,0.1319069,0.106943585,0.7611496
1609,A,A,0.52944595,0.29444012,0.17611395
1610,B,B,0.09570649,0.73328495,0.17100856
1611,A,C,0.05178765,0.12456635,0.823646
1612,A,B,0.038025454,0.89950365,0.062470984
1613,A,A,0.6425345,0.05604927,0.30141625
1614,A,B,0.06131812,0.5513451,0.38733682
1615,A,A,0.86082906,0.048100516,0.09107043
1616,C,C,0.111738265,0.022950929,0.86531085
1617,A,B,0.12303079,0.80571854,0.07125064
1618,B,B,0.40105948,0.5403043,0.058636207
1619,B,C,0.09918787,0.24204345,0.65876865
1620,C,A,0.44410425,0.34874228,0.2071535
1621,A,A,0.84432137,0.030410465,0.1252682
1622,B,B,0.26118833,0.6910693,0.047742467
1623,B,B,0.12619755,0.75754756,0.11625492
1624,B,B,0.10708302,0.6609301,0.23198694
1625,B,B,0.0810569,0.7558992,0.16304386
1626,B,B,0.014304623,0.912708,0.07298743
1627,B,B,0.18591483,0.6348418,0.17924334
1628,B,A,0.507214,0.13490337,0.35788265
1629,A,A,0.76714826,0.1325521,0.100299664
1630,A,A,0.63699216,0.32266626,0.040341523
1631,C,B,0.25118884,0.6852082,0.063602924
1632,C,C,0.06514301,0.06364843,0.8712085
1633,C,C,0.22062871,0.06771236,0.7116589
1634,B,C,0.08814443,0.12445143,0.7874042
1635,C,C,0.19385894,0.06917563,0.7369655
1636,C,B,0.21335258,0.69325477,0.09339263
1637,B,C,0.042015042,0.36372074,0.59426415
1638,C,A,0.8227209,0.07050059,0.10677853
1639,B,C,0.038457565,0.36296803,0.5985744
1640,B,C,0.062330745,0.07566007,0.86200917
1641,C,C,0.016278366,0.13792041,0.8458013
1642,C,C,0.04285238,0.06576703,0.8913806
1643,B,B,0.08988393,0.7891864,0.120929666
1644,C,A,0.68436766,0.19876368,0.1168686
1645,B,B,0.34190214,0.5936987,0.06439918
1646,B,B,0.06331983,0.8811775,0.055502694
1647,A,A,0.53470933,0.038421128,0.42686954
1648,B,B,0.018521035,0.9231675,0.05831145
1649,A,A,0.81651753,0.04421549,0.13926695
1650,A,A,0.8306346,0.051656052,0.117709324
1651,B,A,0.75446004,0.1903143,0.055225667
1652,C,C,0.17087954,0.17853406,0.6505864
1653,A,B,0.40543452,0.44296986,0.15159556
1654,C,C,0.14168379,0.042692166,0.81562406
1655,A,A,0.8829487,0.034307778,0.082743466
1656,C,C,0.05436345,0.03378012,0.9118565
1657,C,A,0.43398714,0.13713574,0.4288771
1658,C,C,0.12633145,0.044896327,0.82877225
1659,B,B,0.15724948,0.76963437,0.073116235
1660,B,B,0.014299135,0.83282286,0.15287805
1661,B,B,0.18068299,0.6117605,0.20755647
1662,A,C,0.05418034,0.053828657,0.891991
1663,C,C,0.4408189,0.033819214,0.52536184
1664,A,A,0.9605068,0.016558828,0.022934413
1665,C,C,0.19874848,0.069842696,0.7314088
1666,B,B,0.09921834,0.7032403,0.19754134
1667,B,B,0.122093275,0.592016,0.28589073
1668,A,C,0.34213454,0.083901174,0.5739643
1669,A,A,0.7313847,0.046694253,0.22192103
1670,C,A,0.57651776,0.07390741,0.3495748
1671,A,C,0.38945627,0.20016254,0.41038117
1672,B,B,0.19911078,0.48336878,0.31752044
1673,C,B,0.39354324,0.50357497,0.10288179
1674,B,B,0.03076204,0.95323485,0.016003104
1675,C,A,0.4210884,0.1628486,0.41606298
1676,A,C,0.25860128,0.06585675,0.675542
1677,A,A,0.57670546,0.05730003,0.36599445
1678,A,A,0.4691282,0.07911138,0.45176038
1679,C,C,0.28885564,0.08563422,0.62551016
1680,B,C,0.068973325,0.3671489,0.56387776
1681,C,C,0.03759441,0.036802612,0.9256029
1682,B,B,0.06415761,0.85168165,0.08416075
1683,B,B,0.14863552,0.69737136,0.1539932
1684,C,C,0.2700711,0.15977578,0.5701532
1685,C,C,0.1337591,0.124776594,0.74146426
1686,C,C,0.23210809,0.09304686,0.67484504
1687,B,B,0.02789621,0.61472416,0.3573797
1688,B,C,0.23275198,0.37646136,0.3907866
1689,B,C,0.08405233,0.34588844,0.5700593
1690,B,B,0.061412822,0.9176355,0.020951679
1691,C,B,0.388449,0.54706186,0.064489104
1692,C,C,0.092074886,0.31347016,0.59445494
1693,C,C,0.06990851,0.07961529,0.8504762
1694,B,C,0.048930954,0.32901406,0.622055
1695,C,A,0.75762177,0.078126885,0.16425127
1696,A,A,0.85430276,0.022740569,0.12295667
1697,B,B,0.1870961,0.62226915,0.19063471
1698,C,C,0.04925831,0.08827155,0.86247015
1699,A,A,0.51350635,0.03081714,0.45567656
1700,A,A,0.6164137,0.12572846,0.25785783
1701,C,C,0.06265918,0.06142694,0.87591386
1702,B,B,0.015889587,0.91124225,0.072868116
1703,B,A,0.67406803,0.2568797,0.06905228
1704,B,B,0.044274524,0.69692045,0.258805
1705,B,B,0.2011559,0.6116537,0.18719043
1706,B,A,0.44065472,0.32444602,0.2348993
1707,B,B,0.024812642,0.68108225,0.29410514
1708,A,A,0.71823853,0.05616365,0.22559775
1709,B,C,0.23812373,0.06766333,0.6942129
1710,B,C,0.10418145,0.16662745,0.7291911
1711,A,C,0.28913334,0.12762211,0.58324456
1712,A,A,0.915734,0.016447723,0.0678182
1713,B,B,0.32725844,0.61527675,0.057464782
1714,C,C,0.1776462,0.0470503,0.7753034
1715,C,C,0.15765232,0.07570459,0.7666431
1716,A,C,0.09701208,0.1859526,0.71703535
1717,B,C,0.13022783,0.267241,0.60253114
1718,B,C,0.302623,0.06716523,0.6302118
1719,B,A,0.6080541,0.15786728,0.23407856
1720,A,A,0.60195667,0.059767246,0.3382761
1721,C,C,0.08055291,0.42353973,0.49590734
1722,C,C,0.06897813,0.02761749,0.90340436
1723,A,A,0.9084776,0.02000021,0.07152215
1724,A,B,0.23266648,0.6882444,0.07908906
1725,C,C,0.16598214,0.0663562,0.76766163
1726,A,A,0.7193943,0.06987247,0.21073319
1727,C,A,0.47612953,0.115045264,0.4088252
1728,A,A,0.6630758,0.056609817,0.28031436
1729,C,A,0.83827376,0.060303338,0.101422854
1730,C,C,0.14286865,0.2399268,0.6172045
1731,B,B,0.41214463,0.45515516,0.13270028
1732,A,A,0.9327275,0.024912804,0.04235963
1733,B,A,0.56195945,0.32458502,0.11345556
1734,A,C,0.048013706,0.057829127,0.8941572
1735,A,A,0.5713592,0.054694273,0.37394646
1736,B,B,0.4186193,0.5076133,0.07376736
1737,A,A,0.80970424,0.058915216,0.13138056
1738,A,A,0.68605655,0.06833898,0.24560453
1739,A,A,0.6354355,0.04530676,0.3192577
1740,A,A,0.9203239,0.032917533,0.046758544
1741,A,B,0.10442499,0.83979565,0.05577943
1742,A,C,0.3590328,0.055263434,0.5857038
1743,A,A,0.86569124,0.07221903,0.062089786
1744,A,A,0.50700253,0.0661381,0.42685932
1745,A,C,0.30275935,0.08099455,0.61624616
1746,A,A,0.8225543,0.05288395,0.12456172
1747,A,A,0.66162294,0.036634415,0.30174264
1748,C,C,0.31887788,0.05239287,0.62872916
1749,B,B,0.39435872,0.4227114,0.18292981
1750,B,B,0.0871749,0.713441,0.19938411
1751,A,A,0.72076887,0.04168542,0.23754574
1752,B,C,0.15051314,0.3304375,0.5190493
1753,C,C,0.090756364,0.041934375,0.8673092
1754,C,C,0.09608764,0.05665971,0.84725267
1755,C,C,0.34386298,0.1323641,0.52377295
1756,A,A,0.60740036,0.07589474,0.31670487
